"","GSE51365_MVH68_WT_vs_Control","GSE51365_MVH68_M_vs_Control"
"105638",0.000466666666666666,-0.0236
"105651",-0.0552,-0.0076
"105653",0.0195,-0.0445
"105663",0.00945,-0.0275
"105670",-0.00938309666666667,-0.0024
"105675",-0.09925,-0.0597
"105689",0.0679833333333333,-0.0115333333333333
"105722",-0.0653,-0.0274
"105727",-0.01525,0.01705
"105732",0.2459,0.0047
"105734",0.0346333333333333,0.00523333333333335
"105782",0.035,-0.0264
"105785",-0.1173,-0.1366
"105787",-0.0094,0.0118
"105827",0.0615,0.1437
"105833",-0.0131,-0.1126
"105835",-0.0764,-0.0104
"105837",-0.1835,-0.0321
"105841",-0.0211,-0.0242
"105844",-0.1859,-0.2161
"105847",-0.1193,0.0494
"105853",0.0621,-0.0209
"105855",-0.0879,-0.070596315
"105859",-0.0082,-0.174533333333333
"105866",0.0538,0.2798
"105886298",-0.0772,-0.0997
"105887",-0.09045,-0.1291
"105892",-0.1995,-0.1963
"105988",-0.1974,-0.2472
"106014",0.0057,-0.0239
"106021",-0.0391666666666667,-0.00716666666666667
"106025",-0.06445,-0.02815
"106039",-0.1404,-0.0558
"106042",0.0878,-0.04145
"106052",0.1465,0.1304
"106059",0.0898,0.1519
"106064",0.0046,0.0667
"106068",0.0202666666666667,0.0229
"106073",-0.0426,-0.0075
"106143",0.0167,0.04955
"106200",-0.0317,0.0268
"106205",0.0367,0.1091
"106248",-0.06405,-0.02905
"106264",-0.140733333333333,-0.1472
"106298",0.0461,0.0395
"106326",-0.005,-0.02625
"106338",0.15195,0.05825
"106344",0.1179,-0.05385
"106347",0.0743,-0.0139
"106369",0.00496666666666667,-0.00483333333333334
"106389",0.0079,0.294
"106393",-0.0797,-0.0029
"106407",-0.1243,-0.2072
"106489",-0.0932,-0.0435
"106504",-0.0877,-0.0492
"106512",0.0624,-0.0925
"106522",-0.11905,-0.1565
"106529",-0.023204479,0.03025
"106557",-0.1799,-0.1358
"106564",0.1599,0.0563
"106565",-0.12505,-0.1472
"106572",-0.10075,-0.000550000000000002
"106581",-0.1465,-0.1496
"106582",0.1142,0.072
"106583",0.1175,0.0839
"106585",0.1566,0.146366666666667
"106618",-0.0225,-0.12
"106628",0.0029,-0.0465
"106633",0.0253,0.0105
"106639",0.0018,0.0642
"106648",0.0908,-0.1055
"106672",-0.0951,-0.0179
"106707",0.0049,0.0415
"106757",-0.0185,-0.1128
"106759",-0.1452,-0.1219
"106763",-0.2865,-0.1974
"106766",0.11825,0.08035
"106794",-0.0608,-0.1624
"106795",-0.1218,-0.04875
"106821",0.0354,0.0541
"106840",-0.0662666666666667,-0.0196
"106861",-0.0361,0.1055
"106869",-0.04845,-0.07895
"106877",-0.0761,-0.0998
"106878",-0.0791,-0.2044
"106894",-0.0302,-0.0841
"106931",0.06835,0.04685
"106947",-0.04815,-0.0368
"106952",0.05645,-0.03105
"106957",0.0559,0.0422
"107022",-0.0201,0.05035
"107029",0.0735333333333333,0.0382333333333333
"107035",-0.006,0.0664
"107045",-0.0346,-0.0358
"107047",-0.00255,0.01545
"107065",0.0365,0.0803666666666667
"107071",-0.045,-0.0548
"107094",-0.0564,0.0019
"107141",-0.0772,0.0368
"107146",0.14535,0.1189
"107173",-0.0235,-0.0402
"107182",-0.0415333333333333,0.0045
"107197",0.0411,0.0275
"107221",-0.0427,-0.1024
"107227",-6.208e-05,-0.0204
"107239",0.0148,-0.0052
"107242",0.0413,-0.06
"107250",0.0923,-0.0037
"107260",-0.0399,0.04355
"107271",-0.0355,-0.0681
"107272",-0.0813,-0.02535
"107305",0.0078,-0.00505
"107321",-0.0281,-0.2324
"107328",0.0313,0.0231
"107338",-0.0483666666666667,-0.0143666666666667
"107350",1.0693,-0.1711
"107351",-0.0497,0.02925
"107358",-0.05435,0.0076
"107368",0.1453,0.1038
"107371",0.08645,0.00015
"107373",-0.0165,-0.2434
"107375",-0.0199,0.0091
"107376",-0.0858,-0.1417
"107392",-0.0016,0.022
"107435",0.006,-0.0038
"107448",0.0877,-0.1552
"107449",-0.0251,0.0306
"107476",-0.06985,-0.1132
"107477",-0.0913,-0.0721
"107503",0.2347,0.1556
"107508",0.0561,0.0350333333333333
"107513",0.047725,0.0587
"107515",-0.1199,-0.0703
"107526",0.6891,0.17625
"107527",-0.0927,-0.06535
"107528",0.1136,0.0905
"107566",-0.02665,-0.01
"107568",-0.0351,0.0335666666666667
"107569",-0.0299,0.0222
"107581",-0.1126,0.0389
"107586",0.1576,0.041
"107587",-0.0395,-0.0232
"107589",0.0886666666666667,0.107333333333333
"107605",-0.1467,-0.1683
"107607",0.0161,-0.0056
"107650",-0.0181,-0.0582
"107652",-0.12606,-0.01866
"107684",-0.1259,-0.0661
"107686",-0.1736,-0.1372
"107701",-0.0031,0.05705
"107702",-0.1059,-0.0025
"107723",0.0218666666666667,0.0551333333333333
"107732",-0.05,-0.0563
"107733",-0.0498333333333333,0.0516666666666667
"107734",-0.09545,-0.09875
"107746",-0.0629,-0.13465
"107747",-0.0198,-0.0522
"107751",-0.0186,0.1457
"107753",0.01355,-0.1463
"107765",0.00405,0.06605
"107766",0.079,-0.0329
"107767",0.0115,0.1063
"107769",-0.1326,-0.0204
"107770",-0.1669,-0.3763
"107771",0.0546,0.1224
"107815",0.0156,-0.02355
"107817",-0.09355,-0.11365
"107823",0.006775,0.00502499999999999
"107829",-0.018,-0.0582
"107831",-0.0153,-0.1212
"107868",0.1349,0.1885
"107869",0.0019,-0.0105
"107889",-0.0564,0.0451
"107932",0.160566666666667,0.115366666666667
"107934",-0.1352,-0.1868
"107939",-0.1045,-0.1217
"107951",0.1035,-0.06275
"107970",-0.1633,-0.1028
"107971",-0.0584,0.0976
"107975",0.0757,-0.0611
"107976",0.08425,0.11215
"107986",0.04625,0.0585
"107993",-0.0371,-0.0071
"107995",-0.0661333333333333,-0.0707666666666667
"107999",-0.1472,-0.0998
"108000",-0.0447333333333333,-0.0810666666666667
"108011",-0.02155,-0.0824
"108012",0.0202666666666667,0.0871333333333333
"108013",0.0460333333333333,-0.0112
"108014",0.0092,0.0237
"108015",0.01585,0.05595
"108017",-0.0143,-0.0952
"108030",-0.0153333333333333,0.0468333333333333
"108037",0.14735,0.009275
"108043",-0.0534,0.0031
"108052",-0.02085,-0.0539
"108058",0.18906,0.20836
"108062",-0.0542,0.0704
"108067",-0.0541,0.0074
"108068",0.0106,-0.0825
"108069",-0.0073,-0.0539
"108071",0.09245,0.14
"108073",-0.0758,0.0096
"108075",0.0851,0.0644
"108077",-0.0108,-0.0818
"108078",-0.1207,-0.0135
"108079",0.0695,0.0972666666666667
"108083",0.0332,-0.0042
"108086",-0.1091,-0.1604
"108089",0.003,-0.0123333333333333
"108096",-0.1073,-0.0337
"108097",0.1796,0.15745
"108098",0.0101,0.1025
"108099",0.0528333333333333,-0.0152333333333333
"108100",-0.129575,-0.166425
"108101",-0.11055,-0.067075
"108105",-0.13375,-0.1248
"108112",-0.0135,0.1174
"108114",-0.2433,-0.2011
"108115",-0.0996,-0.0887
"108116",-0.0791,-0.0363333333333333
"108121",0.0338,0.0135
"108123",0.1462,0.187466666666667
"108124",0.0629,0.02355
"108138",-0.00865,0.0158
"108143",0.01,-0.03835
"108147",-0.0255,-0.08425
"108148",0.0108666666666667,-0.0197333333333333
"108150",0.0365333333333333,0.1357
"108151",0.0246,0.06695
"108153",-0.0285,-0.0123
"108154",-0.06285,0.12325
"108155",-0.085625,0.0307
"108156",-0.09225,-0.0309
"108159",-0.03,0.0028
"108160",0.0769,0.1169
"108161",0.1105,0.3044
"108167326",0.2358,0.0493
"108167440",0.1231,-0.0562
"108167445",-0.13,0.0294
"108167501",-0.0964,0.0474
"108167511",0.0678,0.0729
"108167597",-0.1227,-0.0034
"108167758",0.0801,0.1146
"108167886",-0.1145,-0.0778
"108167888",0.1383,0.0166
"108167906",-0.2986,-0.1468
"108168069",0.26405,0.0889
"108168101",-0.0655,0.2023
"108168244",-0.1939,-0.1835
"108168267",-0.05,0.1024
"108168293",-0.217,-0.1888
"108168734",0.1237,0.0523
"108168883",-0.0025,0.145
"108168923",0.0755,-0.14
"108168987",0.0743,-0.1153
"108169023",0.1557,-0.0276
"108169050",-0.2089,-0.05215
"108645",0.078,0.1293
"108652",-0.0068,0.0322
"108653",0.16245,0.1216
"108654",0.03818,0.04578
"108655",0.0873666666666667,-0.0221666666666667
"108657",-0.05555,-0.04625
"108660",0.000566666666666667,-0.0142666666666667
"108664",-0.0073,0.091
"108670",0.181166666666667,0.0375666666666667
"108671",0.0093,0.0641
"108672",-0.057,0.03235
"108673",-0.104033333333333,-0.103733333333333
"108679",-0.0608,-0.0273
"108682",-0.1084,-0.09225
"108686",0.00895,0.0529
"108687",-0.0747,-0.0652
"108689",-0.2003,-0.151
"108699",0.04405,0.08645
"108705",-0.07595,-0.0171
"108707",0.0728,0.0219
"108723",0.1552,0.3934
"108735",-0.11585,-0.1171
"108737",-0.1026,0.0572
"108755",-0.02955,0.0406
"108760",0.0862,0.1103
"108767",-0.00335,-5.00000000000014e-05
"108797",-0.0995,-0.0615
"108800",-0.0271,0.085
"108811",-0.0657,-0.1208
"108812",-0.1799,-0.2076
"108829",0.0405,0.0856
"108832",-0.0115,0.0173
"108837",0.0374666666666667,0.0529
"108841",0.0255,-0.1301
"108853",0.0221,-6e-04
"108857",0.137425,0.0744
"108871",-0.0673,-0.1612
"108888",-0.019875,-0.0356
"108897",-0.0502333333333333,0.0252666666666667
"108899",0.066,-0.0715
"108900",0.0112,0.1647
"108902",0.0749,0.0741
"108903",-0.06355,-0.0569
"108907",-0.0267,0.0357
"108909",0.0168,-0.04035
"108911",-0.0089,-0.1286
"108912",-0.01925,-0.02955
"108927",-0.1258,-0.0631
"108934",-0.0048,-0.0158
"108937",0.0795,0.13855
"108943",-0.0922,-0.006
"108946",-0.05825,-0.0394
"108954",0.01005,0.07675
"108956",-0.0074,-0.091
"108958",-0.0232333333333333,-0.0731
"108960",-0.121,-0.1292
"108961",-0.06355,-0.0948
"108989",0.004975,-0.022925
"108995",-0.0106,-0.0519
"109006",-0.05545,0.03185
"109019",0.06175,0.0986
"109032",0.0371,0.0775666666666667
"109042",0.0706,-0.0289
"109050",0.08905,-0.0187
"109052",-0.0959,-0.0617
"109054",0.006,0.0739
"109065",-0.0686,-0.0747
"109075",-0.0540333333333333,-0.0848333333333333
"109077",-0.130366666666667,-0.0514
"109079",0.05665,0.045675
"109082",-0.0917,-0.0729
"109093",-0.163,-0.11
"109095",-0.05365,-0.0202
"109108",-0.065,-0.0994
"109113",0.04925,-0.08295
"109115",-0.0438,-0.0472
"109129",-0.0065,0.0848
"109135",0.2563,0.1218
"109136",0.0317,0.0619
"109145",0.0286,0.0047
"109151",0.1132,0.1163
"109154",-0.0126333333333333,-0.0295333333333333
"109161",-0.075,0.0155
"109168",-0.029975,0.077
"109169",-0.0079,0.0167
"109181",0.0137,0.1101
"109198",0.1747,-0.0436
"109202",0.0773,0.0237
"109205",-0.0394,-0.1008
"109212",-0.2629,-0.076
"109218",-0.1181,-0.094
"109222",0.2305,0.2254
"109225",0.08365,0.00355
"109226",-0.0663,-0.2973
"109229",0.04445,0.0825
"109232",-0.1311,0.013
"109241",-0.0871,-0.0329
"109242",-0.0632,-0.1725
"109245",0.1144,0.019
"109246",-0.078,-0.0162
"109254",-0.2166,-0.1308
"109263",0.0664666666666667,0.0598333333333333
"109264",-0.0406,0.0535
"109267",-0.1042,0.0421
"109270",-0.0157,0.0088
"109272",0.0765,0.156066666666667
"109275",-0.1737,-0.2361
"109284",0.0612666666666667,0.0611666666666667
"109294",0.06745,0.016
"109299",0.0054,-0.0346
"109305",0.078,-0.1299
"109314",-0.1252,-0.0734
"109323",-6e-04,-0.0219
"109331",0.12465,0.24005
"109333",0.11375,0.0914
"109335",0.0658,0.0413
"109342",-0.2245,0.0825
"109344",0.0218,0.0548
"109346",0.06915,0.11505
"109349",-0.03855,-0.00885
"109359",-0.0026,-0.0063
"109361",0.2002,0.169
"109552",0.0467666666666667,0.130733333333333
"109593",0.0146,0.0276
"109594",-0.2341,-0.1826
"109620",0.0756,-0.152366666666667
"109624",0.143166666666667,0.0865666666666667
"109637",-0.1568,-0.0084
"109648",-0.0124,0.0025
"109652",-0.1792,-0.0723
"109658",0.0095,-0.111033333333333
"109660",0.1292,0.2319
"109672",-0.0981,-0.087
"109674",0.0043,0.0195
"109676",0.0285,0.0783333333333333
"109685",0.025,-0.1103
"109689",-0.0271,-0.0811
"109697",0.1871,0.1954
"109700",0.4137,-0.0072
"109711",0.0113,-0.0367333333333333
"109731",-0.1013,0.0479
"109754",-0.0144666666666667,0.00843333333333333
"109778",0.0075,-0.0604
"109785",-0.0844,0.0285
"109791",0.2701,0.2022
"109801",-0.0757333333333333,0.0474333333333333
"109815",-0.0733333333333333,-0.0115666666666667
"109820",0.0246,0.157
"109821",0.018,-0.1294
"109857",-0.1504,-0.1048
"109880",0.010475,0.023125
"109889",-0.2271,-0.0784
"109900",-0.0352,-0.0628
"109901",0.454,0.1371
"109904",-0.1055,0.0566
"109905",0.0087,0.0695
"109910",0.0591,0.0495
"109929",0.0096,0.0243
"109934",-0.1058,-0.1671
"109978",-0.183,-0.0066
"109979",0.13305,0.20905
"110006",0.05935,-0.1884
"110012",-0.0723,-0.1307
"110033",-0.145966666666667,-0.00993333333333333
"110052",-0.0318,0.0044
"110058",-0.08915,-0.0646
"110074",0.03115,0.12175
"110078",-0.0448,-0.1026
"110082",-0.0714,-0.0103
"110083",-0.0127,-0.2376
"110084",-0.0943,0.0471
"110094",-0.0025,-0.0562
"110095",0.0354,0.2425
"110109",0.0883,-0.1186
"110115",0.0267,0.0482
"110119",0.0402,0.0016
"110135",0.0135,0.2366
"110147",-0.09385,-0.06115
"110157",-0.04075,-0.1035
"110168",-0.0271,0.0357
"110172",0.0296,0.0581
"110173",0.1361,0.1365
"110175",-0.1257,-0.05445
"110196",-0.0705,0.0294
"110197",0.0994333333333333,-0.0346333333333333
"110198",-0.0705333333333333,-0.0234
"110208",-0.0554333333333333,-0.0925
"110213",-0.0648,-0.0255
"110253",-0.2105,-0.1131
"110265",-0.0061,-0.0271
"110279",-0.0326666666666667,0.00323333333333334
"110304",-0.19825,0.05015
"110308",-0.027,-0.0038
"110310",-0.1613,-0.1904
"110312",-0.1446,0.5082
"110323",-0.036,-0.0526
"110326",-0.0448,-0.1042
"110333",-0.13005,-0.23505
"110350",0.054,0.0105
"110351",-0.0373,-0.0811
"110355",0.05615,-0.02065
"110379",0.0025,-0.0217
"110380",-0.0232,0.0839
"110382",-0.0476,0.0882
"110391",-0.0492,0.00825
"110417",-0.0281,0.0289
"110446",-0.0258333333333333,-0.00743333333333333
"110454",0.5092,-0.0011
"110460",0.0947,0.0822
"110521",-0.1243,-0.1238
"110524",0.1344,0.0795
"110532",0.03765,0.1123
"110542",-0.103633333333333,-0.0133333333333333
"110593",0.065,0.0446333333333333
"110595",-0.122966666666667,-0.0813
"110596",0.0016,-0.16
"110606",-0.0238,-0.0791
"110611",0.103825,0.042875
"110616",0.1208,0.14245
"110637",0.0391,-0.0731
"110639",0.0045,0.0357333333333333
"110648",-0.0435,0.1049
"110651",-0.0123333333333333,-0.0193
"110695",-0.0267,-0.04695
"110749",-0.228,-0.1763
"110750",-0.0071,-0.037
"110751",-0.0529,-0.1856
"110784",-0.0868,-0.0999
"110789",-0.0256,0.0498
"110796",-0.01075,0.02265
"110809",-0.0248666666666667,0.02825
"110816",0.0422,-0.1265
"110821",-0.0656,-0.0169
"110826",-0.0241,0.009
"110829",0.0364,0.139933333333333
"110834",-0.06845,0.04265
"110835",0.0131,-0.07315
"110842",-0.0574,0.0453
"110854",0.00283333333333333,-0.0654333333333333
"110855",0.1011,-0.0287
"110862",0.10495,0.16365
"110876",0.1383,0.10225
"110877",-0.1292,0.1766
"110880",-0.1375,-0.0885
"110886",-0.0375,-0.1622
"110891",-0.02535,-0.1162
"110893",-0.0139,0.0513
"110902",-0.0856,-0.1962
"110911",-0.0845,-0.03785
"110920",0.092375,0.1218
"110935",-0.2647,-0.0767
"110948",0.1156,0.0043
"110956",0.0854,-0.0478
"110957",0.00194999999999999,-0.02235
"110958",-0.0541,-0.095
"110959",-0.00145,-0.03075
"110960",0.0695,0.1266
"110962",-0.1752,-0.1369
"111173",0.0457,-0.00673333333333334
"111174",0.1118,0.0706
"111175",-0.01775,-0.07535
"111970",-0.0612,-0.0846
"111975",0.0459,0.0128
"112403",-0.0089,-0.0932
"112405",0.0668,0.05285
"112406",-0.0271,-0.0494
"112407",-0.04485,-0.05005
"112414",-0.0823,-0.0497
"112415",-0.0099,-0.0573
"112417",0.1268,-0.0408
"112418",0.0094,-0.1183
"112419",-0.1296,-0.0531
"112422",-0.2711,-0.1065
"11287",-0.0532,0.1864
"11298",-0.2238,-0.0853
"113002583",0.1873,0.0659
"11302",-0.0519,-0.0332
"11303",0.0018,0.0742333333333333
"11304",-0.0334,0.0487
"11305",-0.0778,0.1016
"11306",-0.08455,0.00415
"11307",-0.06135,-0.05705
"11308",-0.02195,-0.0044825
"11350",-0.0865,-0.08225
"11352",0.0456666666666667,0.0617333333333333
"113523645",0.2003,0.2295
"11363",0.0525,0.0689
"11364",-0.0177,0.03
"11370",-0.0486,-0.0774
"113846",-0.1854,-0.0082
"113847",-0.0254,0.1336
"113848",0.0262,-0.0976
"113851",-0.1894,-0.1359
"113852",-0.1494,-0.0814
"113853",0.0507,0.0575
"113854",-0.0889,0.0833
"113855",0.0152,-0.1184
"113856",0.0441,0.0259
"113857",-0.0259,0.0038
"113859",0.001,-0.032
"113860",0.0051,0.1404
"113862",-0.1176,-0.0602
"113863",-0.1327,-0.0523
"113864",1e-04,-0.046
"113865",-0.103,-0.0425
"113868",-0.0878,-0.0352
"11409",-0.2247,-0.1004
"114128",-0.0607333333333333,-0.0344333333333333
"114141",0.1256,0.1268
"114142",-0.0499,0.00987500000000001
"114143",0.0371,-0.01915
"11416",-0.0839,0.0598
"11418",0.1765,0.1363
"11419",-0.0449,-0.028
"11421",0.0609,0.03005
"114229",-0.1242,-0.1382
"11423",0.0043,-0.0071
"114230",-0.08625,-0.0134
"114249",0.02024,-0.00356
"114255",-0.1337,-0.0439
"11426",-0.02025,-0.01485
"11428",-0.0212666666666667,-0.0113666666666667
"11429",-0.11705,-0.099
"11430",0.00605,-0.0087
"114301",0.0915,-0.0607
"114304",0.041,0.06155
"11431",0.01328,0.04574
"11432",-0.0249666666666667,-0.0352
"11433",0.0971,0.3919
"114332",-0.03135,0.0293
"11434",0.1836,0.4898
"11435",0.0101,0.02
"11438",-0.1195,0.0800333333333333
"11440",-0.1569,0.00165
"11441",-0.0039,0.0298
"11443",-0.0361,0.1842
"11444",-0.0712,-0.0626
"11447",-0.0804,0.0063
"114479",-0.10255,-0.0847
"11448",-0.0413,-0.0406
"11449",0.0347,-5e-04
"11450",-0.1004,0.1064
"11451",-0.0685,-0.426
"114565",-0.09305,-0.1161
"114566",-0.0335,-0.069
"114570",0.1247,0.3971
"114584",0.0621,-0.055
"11459",-0.1047,0.6224
"114601",-0.12525,-0.03625
"114602",-0.0611,-0.0571
"114604",-0.0833,-0.0757
"114606",-0.1447,0.0047
"114615",0.0456666666666667,0.0504666666666667
"11464",-0.0639,0.1152
"114640",-0.0368,0.1139
"114641",-0.0407,-0.1009
"114642",-0.09525,-0.072
"114643",-0.0856,-0.0059
"114644",-0.1155,-0.03005
"114654",-0.1454,-0.1096
"114660",-0.1491,-0.0885
"114661",-0.0481,0.0171
"114662",0.0411,-0.0305
"114663",-0.0674,-0.0318
"114664",-0.0437,-0.05465
"114666",0.115,0.0064
"114668",0.0073,-0.0531
"114672",0.0584,-0.064
"114673",0.202,0.0607
"114674",0.0209,-0.1292
"114679",-0.0249,0.0153
"11468",-0.2379,-0.0122
"11470",-0.0511,-0.2563
"11471",-0.2075,-0.0204
"114712",0.0148,0.0707
"114713",-0.10235,-0.11345
"114714",-0.20635,-0.06775
"114715",0.0277833333333333,0.0105
"114716",0.1134,-0.08385
"11472",-0.0444,-0.0397
"11474",0.0143,0.6445
"114741",0.2013,0.056
"11475",0.01355,-0.10465
"11477",-0.08865,-0.1144
"114774",0.2133,0.1455
"11479",-0.08195,-0.13875
"11480",0.11975,0.098
"11481",-0.1328,-0.0378
"11482",0.1656,-0.02395
"11484",-0.0161,0.0508
"11486",-0.0033,0.0603
"114863",-0.0697,-0.0079
"11487",0.0594,0.115133333333333
"114873",-0.08524,-0.03602
"114874",0.0226,0.0519666666666667
"114875",0.0823,0.0401
"11488",0.01275,-0.12215
"114886",0.0269,0.0666
"114889",0.0468,-0.04135
"11489",-0.0839,-0.0074
"114893",0.06072,0.0989
"114896",-0.0135,-0.00715
"11490",0.00817499999999999,0.058575
"11491",0.0583333333333333,0.056
"11492",-0.12195,-0.0547
"11495",0.0417,0.069
"11496",-0.12295,-0.03615
"11497",-0.068,0.074
"11499",-0.0528,0.0072
"11500",0.0529,0.0648
"11501",-0.1934,-0.0367
"11502",-0.0994,-0.0024
"11504",-0.2364,-0.1346
"11512",-0.1036,-4e-04
"11513",-0.0492666666666667,-0.160533333333333
"11514",-0.2324,-0.1678
"11515",0.06955,-0.02485
"11516",-0.4047,-0.25515
"11517",0.139733333333333,0.0992
"11518",0.0811333333333333,0.0120666666666667
"11519",-0.00404000000000001,-0.03334
"11520",-0.1585,-0.0919
"11522",-0.1444,0.1623
"11529",0.03985,0.1007
"11532",0.0096,0.0512
"11534",-0.1268,-0.04335
"11535",-0.0677,-0.0546
"11536",0.0577,-0.117
"11537",-0.1412,-0.0028
"11539",0.05315,-0.000699999999999999
"11540",-0.0913,-0.10225
"11541",0.0413,0.1215
"11544",-0.0351,-0.08
"11545",-0.0428666666666667,-0.0682
"11546",0.0094,-0.0068
"11548",-0.0335,0.0829
"115485607",0.0156,-0.0867
"115486031",-0.0302,0.0732
"115486481",-0.1082,0.0011
"115486509",-0.0364,0.1046
"115486865",0.1903,0.0353
"115486898",-0.1447,-0.0177
"115486954",-0.159,-0.1256
"115487091",0.1292,0.0812
"115487119",0.0202,0.0082
"115487162",0.029,-0.0339
"115487348",0.0206,-0.043
"115487469",-0.1034,0.0792
"115487729",-0.1052,-0.1162
"115487809",-0.1466,-0.1951
"115487829",0.1448,0.0777
"115488304",-0.0278333333333333,-0.0135666666666667
"115488525",-0.0012,-0.0631
"115488632",-0.0074,0.0856
"115488784",0.1189,-0.0404
"115488815",-0.0135,0.0504
"115488899",0.0088,-0.012
"115488900",-0.0539,0.0989
"115489437",-0.102,-0.0374
"115489467",0.0308,-0.1603
"115489522",-0.0238,-0.1553
"115489913",0.0489,0.1235
"115489985",0.0964,-0.1881
"11549",-0.1262,-0.1198
"115490127",0.1028,-0.0461
"115490131",-0.0618,0.06585
"115490371",0.0067,0.0733
"11551",0.0517666666666667,0.1835
"11552",-0.09455,-0.0984
"11553",0.044075,-0.114325
"11554",-0.2432,-0.0939
"11555",0.1242,-0.025
"11556",0.0471,-0.04535
"11564",-0.102,-0.0313
"11565",-0.012,-0.0463
"11566",0.0334,0.0798
"11567",0.0192,0.1544
"11568",0.0142,0.0897
"11569",-0.03286,-0.03646
"11571",0.0233,-0.0165
"11572",0.054,0.0172
"11576",0.05735,0.09445
"11593",-0.0881,-0.0176
"11595",0.1598,0.1398
"11596",-0.0171,0.0151
"11600",0.06015,0.12265
"11601",0.0555,-0.00195000000000001
"11602",-0.11055,-0.1096
"11603",-0.0254,-0.07195
"11604",0.1314,-0.1198
"11605",-0.0166333333333333,-0.0142
"11606",-0.1451,-0.0129
"11607",-0.1427,-0.107
"11608",-0.0386,-0.0563
"11609",-0.0273,0.0269
"11610",-0.097,-0.07725
"11611",0.2109,0.0838
"11614",-0.0656,0.0454
"11622",-0.02635,-0.01625
"11624",0.0615,-0.0303
"11625",-0.2442,0.0461
"11628",-0.1886,0.0853
"11629",0.2633,0.1934
"11630",-0.141,-0.1701
"11632",-0.0037,-0.0202
"11634",0.1977,0.097
"11636",-0.035,-0.0529
"11637",-0.08015,-0.0891
"11639",-0.0136,0.03469141
"11640",-0.0034,-0.08975
"11642",-0.13625,-0.11555
"11643",-0.0964333333333333,0.0335666666666667
"11647",0.0517,-0.0321
"11648",-0.1197,0.0631
"11650",0.0095,0.0139
"11651",-0.0577,-0.10455
"11652",0.00463333333333334,-0.0799333333333333
"11655",-0.1684,-0.1934
"11656",-0.0406,-0.118
"11657",-0.1241,0.1541
"11658",0.023525,0.1042
"11666",-0.141,0.0215
"11668",-0.0955,0.0749
"11669",-0.01665,0.07325
"11670",0.0302,-0.1507
"116701",-0.02405,-0.06475
"11671",-0.0345,-0.0916
"116732",-0.0204,0.0524
"116733",0.0622,0.068
"11674",-0.0138,-0.01435
"116746",-0.0126,-0.0207
"116748",-0.0287,-0.0953
"11676",0.073,-0.0274
"116810",0.0055,-0.1061
"116811",-0.1789,0.1248
"11682",-0.1593,0.0529
"116837",0.06055,0.03785
"116838",-0.0528,0.0432
"11684",0.0498,0.1088
"116847",0.06205,0.0318
"116848",0.0947666666666667,0.108
"11685",-0.1026,0.1724
"116852",-0.0652,-0.0272
"11686",-0.1224,-0.0758
"11687",0.0327,-0.0562
"116870",-0.0057,0.0171
"116871",-0.146,-0.053
"116872",-0.1917,-0.0375
"116873",-0.004,-0.0059
"11688",-0.0136,0.0485
"11689",0.1052,0.0667
"116891",0.02105,0.01445
"11690",0.0952,0.1245
"116903",-0.0408,-0.0399
