"","GSE51365_MVH68_WT_vs_Control","GSE51365_MVH68_M_vs_Control"
"105670",-0.130533333333333,-0.0353
"105675",-1.644,-0.63295
"105689",0.780533333333333,-0.0795499999999999
"105722",-0.91735,-0.4021
"105727",-0.7815,-0.3967
"105732",1.1524,0.0222
"105734",0.319933333333333,-0.147066666666667
"105782",0.4509,-0.3404
"105785",-0.9853,-1.1471
"105787",-0.0636,0.08
"105827",0.291,0.6805
"105833",-0.1194,-1.0293
"105835",-1.193,-0.1619
"105837",-1.6729,-0.2926
"105841",-0.2497,-0.2877
"105844",-1.604,-1.8637
"105847",-1.1553,0.4786
"105853",0.5316,-0.1792
"105855",-0.8115,-0.50545
"105859",0.0292333333333333,-1.29496666666667
"105866",0.6673,3.4699
"105886298",-0.4366,-0.5636
"105887",-0.99455,-1.1318
"105892",-1.7703,-1.7417
"105988",-2.1795,-2.7292
"106014",0.1066,-0.24915
"106021",-0.61,-0.363133333333333
"106025",-0.92835,-0.37065
"106039",-0.9688,-0.4391
"106042",0.79235,-0.36255
"106052",1.66295,1.5286
"106059",0.6808,1.1513
"106064",0.0568,0.8166
"106068",0.135666666666667,0.127166666666667
"106073",-0.4866,-0.0856
"106143",0.25835,-0.0226
"106200",-0.3519,0.28485
"106205",0.163,0.4846
"106248",-0.39505,-0.289
"106264",-0.792966666666667,-0.8455
"106298",0.4931,0.4225
"106326",-0.03855,-0.29315
"106338",1.66455,0.62255
"106344",0.5803,-0.2524
"106347",0.6515,-0.1221
"106369",-0.0446,0.0207666666666667
"106389",0.0562,2.0975
"106393",-0.5663,-0.0207
"106407",-1.1371,-1.896
"106489",-1.6586,-0.7737
"106504",-0.8675,-0.47425
"106512",0.371,-0.5499
"106522",-1.1219,-1.59055
"106529",-0.2452,0.344
"106557",-1.2231,-0.9228
"106564",1.46615,0.38695
"106565",-1.7237,-2.2228
"106572",-1.1463,-0.27015
"106581",-1.2845,-1.3114
"106582",0.8114,0.5115
"106583",2.4466,1.7466
"106585",1.7496,1.6681
"106618",-0.1986,-1.0579
"106628",0.0307,-0.501
"106633",0.3019,0.1252
"106639",0.0171,0.5945
"106648",1.2154,-1.4117
"106672",-1.0599,-0.1992
"106707",0.0285,0.2395
"106757",-0.1746,-1.0652
"106759",-1.6951,-1.4221
"106763",-1.7939,-1.2357
"106766",0.63755,0.3509
"106794",-0.4677,-1.2491
"106795",-0.711,-0.2886
"106821",0.4358,0.6656
"106840",-1.60723333333333,-0.705833333333333
"106861",-0.4526,1.3218
"106869",-0.40815,-0.40865
"106877",-0.4789,-0.6282
"106878",-0.7723,-1.9963
"106894",-0.5336,-1.4848
"106931",0.67345,0.62555
"106947",-0.37715,-0.30785
"106952",0.6047,-0.33705
"106957",0.379175,0.3066
"107022",-0.29925,0.207
"107029",0.869233333333333,0.548233333333333
"107035",-0.1159,1.287
"107045",-0.3553,-0.3676
"107047",0.0356,0.2112
"107065",0.0138666666666667,0.214966666666667
"107071",-0.386,-0.4706
"107094",-0.7033,0.0233
"107141",-0.7102,0.3381
"107146",1.35675,1.26115
"107173",-0.2757,-0.471
"107182",-0.804666666666667,-0.1932
"107197",0.687,0.459
"107221",-0.4983,-1.1937
"107227",-7e-04,-0.2315
"107239",0.1484,-0.0527
"107242",0.7401,-1.076
"107250",0.9944,-0.0401
"107260",-0.59115,0.53645
"107271",-0.3869,-0.7421
"107272",-0.9305,-0.37155
"107305",0.07845,-0.0984
"107321",-0.1658,-1.3706
"107328",0.3692,0.2718
"107338",-0.5001,-0.507166666666667
"107350",19.6944,-3.1522
"107351",-0.53935,-0.1059
"107358",-0.5015,0.219225
"107368",2.2693,1.69785
"107371",1.0288,0.00735000000000001
"107373",-0.2231,-3.2906
"107375",-0.1742,0.08
"107376",-0.5949,-0.983
"107392",-0.0232,0.3248
"107435",0.0703,-0.0446
"107448",0.9119,-1.6148
"107449",-0.14295,0.2852
"107476",-1.0434,-1.4508
"107477",-0.4985,-0.3935
"107503",2.4992,1.6564
"107508",0.7321,0.442033333333333
"107513",0.6685,0.784475
"107515",-1.4576,-0.8545
"107526",3.48005,0.88435
"107527",-1.1366,-0.8875
"107528",1.2048,0.96
"107566",-0.41095,-0.1458
"107568",-1.19433333333333,0.1324
"107569",-0.3251,0.2413
"107581",-0.776,0.2683
"107586",0.6218,0.1616
"107587",-0.654,-0.3843
"107589",0.666133333333333,0.7713
"107605",-1.5076,-1.7295
"107607",0.1131,-0.0392
"107650",-0.1632,-0.5234
"107652",-1.38544,-0.44294
"107684",-1.8788,-0.9861
"107686",-1.5159,-1.1984
"107701",0.01635,0.46405
"107702",-1.0062,-0.0241
"107723",0.4474,0.8254
"107732",-0.8699,-0.9793
"107733",-0.6308,0.345366666666667
"107734",-1.07585,-1.11425
"107746",-0.63495,-1.48775
"107747",-0.6181,-1.6252
"107751",-0.0997,0.7804
"107753",0.0209,-1.0626
"107765",0.0699,0.5948
"107766",0.3355,-0.1398
"107767",0.17405,1.51895
"107769",-1.0195,-0.1407
"107770",-1.1897,-2.6832
"107771",0.7627,1.7098
"107815",0.06685,-0.2005
"107817",-1.06225,-1.1309
"107823",0.24675,0.628125
"107829",-0.287,-0.9285
"107831",-0.1556,-1.2326
"107868",1.2328,1.722
"107869",0.0154,-0.0854
"107889",-0.37005,0.54185
"107932",0.8615,0.7449
"107934",-1.0204,-1.4091
"107939",-1.83895,-2.2868
"107951",0.9708,-0.41715
"107970",-1.1008,-0.6929
"107971",-0.6267,1.0468
"107975",1.0532,-0.8502
"107976",0.9755,1.23675
"107986",0.48585,0.6179
"107993",-0.4504,-0.0855
"107995",-0.6383,-0.543033333333333
"107999",-1.6401,-1.1122
"108000",-0.210333333333333,-0.649766666666667
"108011",-0.37445,-1.20715
"108012",0.847766666666667,1.4521
"108013",0.895033333333333,-0.165366666666667
"108014",0.1064,0.2746
"108015",0.03325,0.8023
"108017",-0.3166,-2.1123
"108030",-0.317366666666667,0.3301
"108037",1.0076,0.18315
"108043",-0.5307,0.031
"108052",-0.18875,-0.41465
"108058",0.95548,1.03948
"108062",-0.53515,0.65945
"108067",-1.2429,0.1694
"108068",0.0675,-0.5243
"108069",-0.0668,-0.4923
"108071",0.5001,1.17665
"108073",-0.6719,0.0847
"108075",0.7806,0.5906
"108077",-0.1214,-0.9167
"108078",-2.3557,-0.2626
"108079",0.6135,0.402233333333333
"108083",0.5381,-0.0679
"108086",-2.5272,-3.716
"108089",0.195233333333333,-0.1653
"108096",-1.2445,-0.3903
"108097",1.69085,1.64835
"108098",0.1173,1.1897
"108099",0.710233333333333,-0.166866666666667
"108100",-1.180225,-1.622775
"108101",-0.922325,-0.4892
"108105",-1.8029,-1.5861
"108112",-0.0884,0.7712
"108114",-2.1989,-1.818
"108115",-0.5408,-0.369
"108116",-0.773633333333333,-0.355366666666667
"108121",0.305,0.1217
"108123",1.17433333333333,1.85583333333333
"108124",1.29445,0.55415
"108138",-0.1632,0.0582
"108143",0.33365,-0.2686
"108147",-0.13855,-0.62845
"108148",-0.0488,-0.252866666666667
"108150",0.2043,1.0518
"108151",0.17295,0.52615
"108153",-0.3215,-0.139
"108154",-0.932,1.1612
"108155",-0.64335,0.14085
"108156",-1.9354,-0.70485
"108159",-0.358,0.0337
"108160",1.4209,2.1611
"108161",0.7383,2.0343
"108167326",2.8462,0.5951
"108167440",0.9673,-0.4412
"108167445",-1.2561,0.2836
"108167501",-0.4606,0.2264
"108167511",0.6397,0.6879
"108167597",-1.3371,-0.0376
"108167758",1.3522,1.9336
"108167886",-0.8564,-0.5821
"108167888",0.6373,0.0764
"108167906",-2.364,-1.1623
"108168069",1.31135,0.5811
"108168101",-0.3705,1.1444
"108168244",-1.4859,-1.4061
"108168267",-0.3027,0.6203
"108168293",-3.0327,-2.6399
"108168734",0.7884,0.3332
"108168883",-0.0202,1.1601
"108168923",0.6007,-1.1138
"108168987",0.7017,-1.0886
"108169023",0.7133,-0.1264
"108169050",-1.80955,-0.37265
"108645",0.7479,1.2397
"108652",-0.147,0.6951
"108653",0.919475,0.658525
"108654",0.15688,0.47676
"108655",0.699166666666667,-0.1918
"108657",-0.42805,-0.6898
"108660",0.0545,-0.440466666666667
"108664",-0.0919,1.1477
"108670",0.687633333333333,0.3093
"108671",0.1429,0.9899
"108672",-0.40105,0.55665
"108673",-0.911366666666667,-0.783133333333333
"108679",-1.0425,-0.4688
"108682",-1.196425,-1.054525
"108686",0.11035,1.0577
"108687",-0.8186,-0.7142
"108689",-1.6737,-1.2618
"108699",0.28265,0.55415
"108705",-0.9959,-0.14175
"108707",0.9651,0.2903
"108723",1.3023,3.3015
"108735",-1.395025,-1.437825
"108737",-1.6277,0.9069
"108755",-0.499,0.543
"108760",0.8214,1.0505
"108767",0.0379,0.15075
"108797",-0.7494,-0.4633
"108800",-0.52565,0.51985
"108811",-0.6884,-1.2664
"108812",-1.8044,-2.0829
"108829",0.3498,0.7401
"108832",-0.0902,0.1348
"108837",0.3526,0.609633333333333
"108841",0.2828,-1.4409
"108853",0.1683,-0.0048
"108857",0.942825,0.183675
"108871",-0.6891,-1.6506
"108888",-0.4809,-0.688825
"108897",-0.129266666666667,0.0332333333333333
"108899",0.6575,-0.7122
"108900",0.1559,2.3006
"108902",1.1979,1.1857
"108903",-0.85875,-0.78125
"108907",-0.2104,0.2812
"108909",0.26615,-0.6193
"108911",-0.1313,-1.43245
"108912",-0.1195,-0.33685
"108927",-1.5111,-0.7579
"108934",-0.0435,-0.1441
"108937",0.34565,0.5935
"108943",-0.833133333333333,-0.252133333333333
"108946",-0.43265,-0.21695
"108954",0.0925,0.87215
"108956",-0.053,-0.6487
"108958",-0.290066666666667,-0.863266666666667
"108960",-2.8584,-3.054
"108961",-0.5367,-0.97255
"108989",-0.155275,-0.199725
"108995",-0.0782,-0.3835
"109006",-0.66115,0.3991
"109019",0.6642,0.938225
"109032",0.2101,0.682333333333333
"109042",0.5768,-0.2363
"109050",0.41365,-0.1028
"109052",-0.8584,-0.5524
"109054",0.0614,0.7522
"109065",-0.5499,-1.0182
"109075",-0.432733333333333,-0.6798
"109077",-1.30183333333333,-0.492833333333333
"109079",0.640975,0.61835
"109082",-1.0982,-0.8731
"109093",-4.2677,-2.8805
"109095",-0.54,-0.1257
"109108",-1.0892,-1.665
"109113",0.46865,-0.9369
"109115",-0.3639,-0.392
"109129",-0.0994,1.2911
"109135",1.1922,0.5665
"109136",0.4358,0.8505
"109145",0.3626,0.0595
"109151",1.2307,1.2646
"109154",-0.0942999999999999,-0.414133333333333
"109161",-2.0543,0.4255
"109168",-0.07145,0.69915
"109169",-0.1545,0.3268
"109181",-0.0555,0.39015
"109198",1.5466,-0.3856
"109202",0.48,0.1468
"109205",-0.2488,-0.6371
"109212",-1.138,-0.3292
"109218",-0.8613,-0.6853
"109222",1.749,1.7102
"109225",0.7665,-0.00870000000000004
"109226",-0.5024,-2.253
"109229",0.34395,0.6606
"109232",-2.9726,0.2955
"109241",-1.2119,-0.4572
"109242",-0.4077,-1.1133
"109245",1.0378,0.1726
"109246",-0.92765,-0.0881
"109254",-1.2707,-0.7674
"109263",0.304666666666667,-0.117033333333333
"109264",-0.3964,0.5214
"109267",-1.2973,0.5245
"109270",-0.1038,0.058
"109272",0.571366666666667,0.9533
"109275",-2.0706,-2.8134
"109284",0.6502,0.6763
"109294",0.24615,-0.0949
"109299",0.054,-0.348
"109305",0.74515,-0.9395
"109314",-0.9814,-0.5751
"109323",-0.0033,-0.1239
"109331",0.5301,1.0867
"109333",0.7737,0.7011
"109335",0.4522,0.2835
"109342",-1.8853,0.6926
"109344",0.2874,0.7231
"109346",0.67665,1.1274
"109349",-0.3211,-0.08745
"109359",-0.0683,-0.1664
"109361",0.8748,0.7382
"109552",0.100133333333333,0.781033333333333
"109593",0.1014,0.1909
"109594",-1.8338,-1.4299
"109620",0.4965,-0.487933333333333
"109624",0.8664,0.266333333333333
"109637",-1.2926,-0.069
"109648",-0.0844,0.0172
"109652",-1.5467,-0.6236
"109658",0.101833333333333,-0.863833333333333
"109660",0.6507,1.1682
"109672",-5.9439,-5.2725
"109674",0.0784,-0.4555
"109676",0.257433333333333,0.63
"109685",0.1288,-0.569
"109689",-0.2924,-0.8756
"109697",2.2666,2.3668
"109700",2.8045,-0.0489
"109711",-0.0929666666666667,-0.345566666666667
"109731",-1.3437,0.6359
"109754",-0.174433333333333,0.0773
"109778",0.0854,-0.6908
"109785",-0.6575,0.2219
"109791",2.762,1.86875
"109801",-1.18426666666667,0.4669
"109815",-0.535266666666667,-0.0391333333333333
"109820",0.1816,1.161
"109821",0.3189,-2.2864
"109857",-1.732,-1.2069
"109880",0.1066,0.129925
"109889",-1.9043,-0.657
"109900",-0.7503,-1.3381
"109901",3.8463,1.1617
"109904",-0.8285,0.4444
"109905",-0.48995,0.4276
"109910",0.667,0.5591
"109929",0.1129,0.2849
"109934",-1.0661,-1.6838
"109978",-1.2956,-0.0466
"109979",1.1435,2.1297
"110006",0.47455,-1.0408
"110012",-0.4601,-0.8317
"110033",-0.940033333333333,0.0967
"110052",-1.0686,0.1491
"110058",-0.63555,-0.45025
"110074",-0.19455,0.8938
"110078",-0.4878,-1.1181
"110082",-0.5981,-0.0858
"110083",-0.2189,-4.1116
"110084",-0.6667,0.26445
"110094",-0.0423,-0.9506
"110095",0.1781,1.2212
"110109",1.566,-2.1017
"110115",0.335,0.6043
"110119",0.525,0.0211
"110135",0.1084,1.8929
"110147",-1.43685,-1.27815
"110157",-0.6031,-1.39725
"110168",-0.2161,0.2849
"110172",0.8624,1.6932
"110173",1.365,1.3685
"110175",-0.8011,-0.2239
"110196",-0.5525,0.2307
"110197",0.398266666666667,-0.240766666666667
"110198",-0.847966666666667,-0.242
"110208",-0.558333333333333,-0.9313
"110213",-1.5385,-0.6055
"110253",-3.2106,-1.7244
"110265",-0.0548,-0.2448
"110279",-0.149833333333333,0.0798333333333333
"110304",-1.2564,0.0816
"110308",-0.3158,-0.0446
"110310",-0.9391,-1.1087
"110312",-0.1158,0.4071
"110323",-0.5582,-0.7835
"110326",-0.294,-0.683
"110333",-0.7866,-1.37175
"110350",0.453,0.088
"110351",-0.3718,-0.8093
"110355",0.77015,-0.27295
"110379",0.0346,-0.299
"110380",-0.20145,0.865
"110382",-0.3707,0.687
"110391",-0.55125,-0.05675
"110417",-0.279,0.2873
"110446",-0.6826,-0.710433333333333
"110454",6.6644,-0.0138
"110460",0.9617,0.8344
"110521",-1.2574,-1.2516
"110524",1.1747,0.6949
"110532",0.2649,0.8346
"110542",-0.809566666666667,-0.187933333333333
"110593",0.8861,0.619733333333333
"110595",-1.221,-0.751933333333333
"110596",0.00333333333333333,-0.895866666666667
"110606",-0.1939,-0.6436
"110611",0.88895,0.252175
"110616",1.31535,1.49115
"110637",0.2449,-0.4576
"110639",0.0351666666666667,0.357833333333333
"110648",-0.3188,0.768
"110651",-0.0407666666666667,-0.176733333333333
"110695",-0.4799,-0.28275
"110749",-1.7832,-1.3787
"110750",-0.1717,-0.9004
"110751",-0.4602,-1.6155
"110784",-0.7547,-0.8687
"110789",-0.1505,0.2928
"110796",-0.18505,0.2702
"110809",0.119966666666667,0.237366666666667
"110816",0.6445,-1.9312
"110821",-1.482,-0.3821
"110826",-0.2954,0.1096
"110829",0.430633333333333,0.758033333333333
"110834",-1.6826,0.6612
"110835",0.12585,-0.53705
"110842",-0.6649,0.5248
"110854",0.157366666666667,-0.9401
"110855",0.5848,-0.1662
"110862",0.7384,1.1168
"110876",1.2273,0.936625
"110877",-0.6411,0.8768
"110880",-1.316,-0.8473
"110886",-0.1824,-0.7886
"110891",-0.04665,-0.9991
"110893",0.0198,0.7207
"110902",-0.4738,-1.0857
"110911",-1.06951666666667,-0.447533333333333
"110920",0.586175,0.8988
"110935",-2.583,-0.7483
"110948",1.0052,0.0371
"110956",0.95625,-0.52755
"110957",0.24215,-0.1438
"110958",-0.4611,-0.8104
"110959",-0.0038,-0.5955
"110960",0.7796,1.4202
"110962",-1.3909,-1.0867
"111173",0.318566666666667,-0.0531666666666667
"111174",0.8836,0.5576
"111175",0.0166,-0.6595
"111970",-0.4136,-0.5715
"111975",0.5134,0.1435
"112403",-0.1,-1.0445
"112405",0.69095,0.62385
"112406",-0.6394,-1.1656
"112407",-0.4601,-0.504
"112414",-0.6482,-0.3915
"112415",-0.0406,-0.2352
"112417",1.5336,-0.493
"112418",0.1362,-1.7098
"112419",-1.5133,-0.6204
"112422",-2.2107,-0.8686
"11287",-0.6409,2.2451
"11298",-2.7714,-1.0563
"113002583",1.8468,0.6495
"11302",-0.5644,-0.3613
"11303",0.1609,0.690933333333333
"11304",-0.1547,0.2254
"11305",-0.8653,1.1295
"11306",-1.86295,0.7578
"11307",-0.3479,-0.0687
"11308",-0.11085,0.07395
"11350",-0.91085,-0.8074
"11352",0.316533333333333,0.4869
"113523645",1.4116,1.617
"11363",0.5243,0.6879
"11364",-0.2159,0.3663
"11370",-0.9403,-1.4964
"113846",-1.7663,-0.0778
"113847",-0.2382,1.2532
"113848",0.254,-0.947
"113851",-2.3666,-1.6979
"113852",-2.9141,-1.5877
"113853",0.7748,0.8783
"113854",-0.9297,0.8709
"113855",0.1625,-1.2644
"113856",0.6454,0.3793
"113857",-0.5256,0.0766
"113859",0.0097,-0.2994
"113860",0.0748,2.0627
"113862",-1.1142,-0.5704
"113863",-1.6554,-0.6523
"113864",0.0011,-0.4434
"113865",-0.792,-0.3267
"113868",-0.6542,0.10065
"11409",-1.7105,-0.7645
"114128",-0.8412,-0.510866666666667
"114141",0.8163,0.8241
"114142",-0.31805,0.17045
"114143",0.59775,-0.91215
"11416",-1.1156,0.7953
"11418",1.6949,1.3085
"11419",-0.4727,-0.2948
"11421",0.4194,0.2187
"114229",-1.1704,-1.3021
"11423",0.019,-0.0318
"114230",-0.7381,-0.08405
"114249",0.1197,-0.10024
"114255",-1.0078,-0.3313
"11426",-0.2581,-0.14815
"11428",-0.2428,-0.058
"11429",-1.40315,-1.2326
"11430",0.00560000000000002,-0.1993
"114301",1.3302,-0.8829
"114304",0.3287,0.4918
"11431",0.57546,0.53792
"11432",-0.2584,-0.416133333333333
"11433",0.4408,1.7791
"114332",-0.2325,-0.1259
"11434",0.9858,2.6294
"11435",0.1014,0.2018
"11438",-0.465466666666667,0.521833333333333
"11440",-1.1304,-0.0679
"11441",-0.0331,0.2535
"11443",-0.2301,1.1725
"11444",-0.5462,-0.577
"11447",-0.5912,0.0461
"114479",-0.78275,-0.6236
"11448",-0.4092,-0.4023
"11449",0.317866666666667,0.117833333333333
"11450",-1.0781,1.1428
"11451",-0.555,-3.449
"114565",-0.87275,-1.0919
"114566",-0.2879,-0.594
"114570",0.8445,2.6901
"114584",0.9771,-0.8665
"11459",-0.3351,1.9921
"114601",-1.1315,-0.31505
"114602",-0.5544,-0.5183
"114604",-1.4048,-1.2765
"114606",-0.7759,0.0254
"114615",0.4643,0.312933333333333
"11464",-0.8262,1.4883
"114640",-0.4646,1.4375
"114641",-0.4205,-1.0433
"114642",-1.08855,-0.79875
"114643",-0.5314,-0.0366
"114644",-0.93495,-0.26865
"114654",-1.1824,-0.8919
"114660",-0.8208,-0.4874
"114661",-0.3003,0.1065
"114662",0.3804,-0.28135
"114663",-0.46455,-0.2171
"114664",-0.73665,-0.9022
"114666",0.9176,0.0508
"114668",0.1228,-0.8913
"114672",0.4832,-0.5289
"114673",2.1064,0.6329
"114674",0.2473,-1.5289
"114679",-0.2531,0.1549
"11468",-1.9979,-0.1025
"11470",-0.3394,-1.7023
"11471",-1.1422,-0.1125
"114712",0.2154,1.0273
"114713",-0.7318,-0.8254
"114714",-1.70955,-0.6591
"114715",0.205866666666667,0.19
"114716",1.3041,-0.9606
"11472",-0.2696,-0.2405
"11474",0.0492,2.2194
"114741",0.67365,0.02865
"11475",0.05395,-0.67505
"11477",-0.71975,-1.10885
"114774",2.9629,2.0219
"11479",-0.6699,-1.27775
"11480",0.71895,0.8673
"11481",-2.2526,-1.03963333333333
"11482",1.8693,-0.2236
"11484",-0.0887,0.2793
"11486",-0.0217,0.401
"114863",-1.4703,-0.7922
"11487",0.397066666666667,0.6159
"114873",-0.67844,-0.21004
"114874",0.0164333333333334,0.319166666666667
"114875",2.49285,1.2166
"11488",0.14165,-1.11305
"114886",0.4219,1.0437
"114889",0.5092,-0.45655
"11489",-0.46485,-0.1771
"114893",0.46302,0.79388
"114896",-0.17445,-0.0347
"11490",-0.00770000000000004,0.530225
"11491",0.6011,0.590733333333333
"11492",-0.98725,-0.53495
"11495",0.6552,1.0844
"11496",-0.43795,0.10805
"11497",-0.7459,0.8126
"11499",-0.5595,0.0764
"11500",0.521,0.6377
"11501",-1.1874,-0.2256
"11502",-1.9919,-0.0486
"11504",-1.9738,-1.1241
"11512",-1.4058,-0.0055
"11513",-0.283066666666667,-0.9929
"11514",-1.6592,-1.1979
"11515",0.766925,-0.174525
"11516",-2.9991,-1.9287
"11517",0.894433333333333,0.6581
"11518",0.762433333333333,0.0594333333333333
"11519",-0.05844,-0.12316
"11520",-1.0213,-0.5925
"11522",-0.8512,0.9571
"11529",0.3914,1.21185
"11532",0.3476,1.8551
"11534",-1.5695,-0.5454
"11535",-1.0041,-1.01775
"11536",0.2226,-0.4515
"11537",-2.2133,-0.0444
"11539",0.81295,-0.0389
"11540",-0.63445,-0.7176
"11541",-0.00232500000000002,0.447675
"11544",-0.4567,-1.0424
"11545",-0.867733333333333,-1.405
"11546",0.1015,-0.0733
"11548",-0.2021,0.4998
"115485607",0.173,-0.9593
"115486031",-0.3019,0.7304
"115486481",-1.0749,0.0112
"115486509",-0.2528,0.7265
"115486865",1.4415,0.2675
"115486898",-1.7147,-0.2092
"115486954",-1.6524,-1.3057
"115487091",1.7029,1.0707
"115487119",0.2435,0.0986
"115487162",0.2765,-0.3231
"115487348",0.3503,-0.7321
"115487469",-2.204,1.6877
"115487729",-0.6074,-0.6709
"115487809",-1.0241,-1.3627
"115487829",1.8143,0.9727
"115488304",-0.644266666666667,-0.4519
"115488525",-0.0084,-0.4437
"115488632",-0.0444,0.5113
"115488784",3.4358,-1.1681
"115488815",-0.1387,0.5166
"115488899",0.0965,-0.1309
"115488900",-0.6097,1.118
"115489437",-0.6513,-0.239
"115489467",0.2412,-1.2553
"115489522",-0.4608,-3.0054
"115489913",0.5654,1.4288
"115489985",0.709,-1.3839
"11549",-1.0051,-0.9543
"115490127",1.031,-0.462
"115490131",-0.7398,-0.0171
"115490371",0.0562,0.6111
"11551",0.2631,0.8624
"11552",-0.7396,-0.68225
"11553",0.4484,-1.00945
"11554",-2.3549,-0.9091
"11555",1.1099,-0.2232
"11556",0.43525,-0.4461
"11564",-1.3813,-0.4237
"11565",-0.0822,-0.3162
"11566",0.4682,1.1199
"11567",0.2389,1.924
"11568",0.17135,0.7277
"11569",-0.5971,-0.28628
"11571",0.3586,-0.253
"11572",0.7386,0.2355
"11576",0.37845,0.4761
"11593",-0.8943,-0.1785
"11595",1.0426,0.9119
"11596",-0.26355,0.22725
"11600",0.67745,1.5184
"11601",0.53215,-0.021
"11602",-1.2829,-1.1772
"11603",-0.3231,-0.7712
"11604",1.1439,-1.0432
"11605",-0.0141333333333333,0.00250000000000002
"11606",-0.6308,-0.0559
"11607",-0.6121,-0.4591
"11608",-0.4215,-0.615
"11609",-0.183,0.1801
"11610",-1.07445,-0.8788
"11611",1.1931,0.4744
"11614",-0.8001,0.5533
"11622",-0.2193,-0.27985
"11624",0.5073,-0.2494
"11625",-1.9743,0.3728
"11628",-1.5927,0.7209
"11629",3.4571,2.5398
"11630",-1.0794,-1.3028
"11632",-0.0301,-0.1666
"11634",1.1516,0.5648
"11636",-0.3981,-0.6015
"11637",-1.15,-1.42625
"11639",-0.13545,0.316525
"11640",-0.21305,-1.3545
"11642",-1.22055,-0.7155
"11643",-1.44206666666667,0.257833333333333
"11647",0.4022,-0.2496
"11648",-0.6503,0.3426
"11650",0.11425,0.0446
"11651",-0.54345,-1.0021
"11652",-0.2114,-0.907466666666667
"11655",-2.0528,-2.3564
"11656",-0.3404,-0.9906
"11657",-0.1881,0.2336
"11658",0.045625,0.651525
"11666",-1.3271,0.2025
"11668",-1.249,0.9795
"11669",-0.83095,2.7746
"11670",0.2598,-1.2964
"116701",-0.2888,-0.7768
"11671",-0.503,-1.3366
"116732",-0.1584,0.4073
"116733",1.2376,1.3531
"11674",-0.1883,-0.20275
"116746",-0.1353,-0.2219
"116748",-0.4808,-1.5967
"11676",0.78115,-0.51485
"116810",0.0415,-0.7937
"116811",-1.2894,0.8992
"11682",-1.1744,0.3897
"116837",0.4384,0.12155
"116838",-0.562733333333333,0.477433333333333
"11684",0.46335,1.01485
"116847",0.69305,0.50955
"116848",0.554933333333333,0.204566666666667
"11685",-1.2806,2.1516
"116852",-0.487,-0.2033
"11686",-1.5146,-0.9384
"11687",0.2584,-0.4441
"116870",-0.049,0.1475
"116871",-2.35085,-0.8428
"116872",-1.4626,-0.286
"116873",-0.07395,-0.2659
"11688",-0.0967,0.3451
"11689",0.9437,0.5983
"116891",0.22595,0.16345
"11690",1.6562,2.167
"116903",-0.4057,-0.3971
"116904",0.4542,-0.5705
"116913",0.606,1.3763
"116914",-1.34403333333333,-1.4773
"11692",0.28765,0.0519
"116939",-1.3058,-0.7653
"11694",-0.60475,0.78225
"116940",1.624425,0.63555
"11695",-0.8316,-1.6135
"116972",0.2213,-0.7211
"11698",0.7903,0.9823
"11699",-0.4982,0.2799
"117004",1.6919,0.7992
"117005",-0.3776,-0.1888
