"","GSE30577_Rabies_vs_Control"
"68089",-2.3727
"68090",0.5294
"68094",-2.4547
"68095",-1.2349
"68097",-0.70415
"68098",2.41165
"68099",-0.3363
"68107",-0.3481
"68108",4.1947
"68112",-0.05415
"68114",0.55975
"68115",5.0398
"68117",1.4649
"68119",-0.0244
"68121",-4.3958
"68134",-1.6419
"68135",0.0191
"68137",0.4874
"68140",1.2575
"68142",1.29753333333333
"68144",1.2803
"68145",-0.0847
"68146",0.751633333333333
"68147",-3.9623
"68151",-0.1557
"68159",0.0203
"68162",2.3272
"68166",-0.856
"68171",1.8323
"68172",1.335
"68173",1.3012
"68175",1.9033
"68176",0.1759
"68178",0.1552
"68180",-0.1315
"68183",-0.174466666666667
"68184",1.2942
"68185",-0.8917
"68187",0.0414
"68188",-0.5699
"68189",0.4431
"68190",0.0682
"68192",3.04216666666667
"68193",-0.23855
"68196",-0.4284
"68197",-0.5433
"68198",-0.494
"68205",1.6129
"68208",-0.3484
"68212",0.3416
"68214",0.7336
"68215",-1.0824
"68219",2.9541
"68221",1.112
"68222",0.0149
"68223",0.5953
"68224",-0.0162
"68226",0.7886
"68232",1.4405
"68233",-0.6433
"68236",3.1483
"68241",1.8766
"68243",0.8726
"68245",-0.6249
"68246",-0.02845
"68250",1.3524
"68255",-0.7253
"68259",-0.521
"68260",-0.1046
"68262",0.33205
"68265",0.1905
"68267",3.4893
"68268",0.6097
"68270",-4.3475
"68271",1.72725
"68272",-0.9049
"68274",0.1759
"68276",0.3838
"68277",-0.25525
"68278",2.7565
"68279",7.2178
"68283",-0.77
"68292",4.173
"68294",1.4739
"68295",0.21775
"68299",-0.83085
"68303",0.0342
"68304",-0.3225
"68306",0.8547
"68307",0.7205
"68311",0.0185
"68312",-0.9598
"68314",-5.6945
"68323",1.0991
"68327",2.1499
"68328",4.251
"68332",-3.0541
"68337",1.4655
"68338",1.4094
"68339",0.50175
"68348",0.0765
"68349",-2.0573
"68350",1.9764
"68352",0.8149
"68354",-2.4892
"68355",0.28565
"68364",-0.515733333333333
"68365",-0.03725
"68371",-0.8306
"68379",1.82285
"68386",-0.0221
"68393",0.0914
"68394",-0.0397
"68397",1.1592
"68401",0.4706
"68416",0.3393
"68420",1.93695
"68421",-1.3488
"68428",-1.3142
"68431",-0.8097
"68440",-0.6596
"68441",0.3011
"68444",-1.546
"68449",-0.6668
"68453",-0.5004
"68458",-0.0196
"68460",-0.4646
"68463",-0.6504
"68465",3.2196
"68468",-0.2701
"68469",0.9456
"68472",-0.8795
"68473",1.0416
"68475",-2.2314
"68476",0.0627
"68477",-0.69315
"68479",2.7892
"68480",5.1208
"68484",0.6211
"68487",5.4253
"68488",1.819
"68493",0.16375
"68497",2.21373333333333
"68498",-0.2317
"68500",0.7067
"68505",-1.3087
"68507",-0.8249
"68509",0.5527
"68510",-2.0256
"68511",0.52005
"68514",1.8531
"68515",-0.5421
"68521",-0.8842
"68523",0.3542
"68524",0.1475
"68525",-1.111
"68526",0.9583
"68527",1.2025
"68533",0.9994
"68537",0.3591
"68544",-0.811
"68545",7.9552
"68549",-1.78965
"68550",0.0633
"68553",-2.39095
"68556",0.2611
"68558",0.50245
"68559",0.7709
"68563",-0.1776
"68564",0.0464
"68565",0.5445
"68572",-1.008
"68576",-1.0103
"68581",1.14075
"68585",-0.8773
"68591",6.8615
"68592",1.3314
"68597",0.6351
"68598",2.39045
"68603",-1.3612
"68606",1.0371
"68607",2.1613
"68612",3.333
"68614",-0.3149
"68616",0.9852
"68618",0.2241
"68625",1.7631
"68626",0.60985
"68628",-0.9972
"68632",0.4235
"68642",0.22205
"68646",0.4381
"68652",-0.3789
"68653",-0.1897
"68655",1.369
"68659",-0.9966
"68662",3.2065
"68667",0.027
"68668",0.9642
"68671",-0.7389
"68673",0.5066
"68675",0.5454
"68678",1.303
"68680",0.027
"68682",0.30315
"68686",-1.0184
"68691",0.61245
"68694",1.1661
"68701",-1.3553
"68703",-0.2941
"68705",1.98085
"68709",0.3005
"68713",6.2867
"68718",1.9148
"68720",-0.1053
"68721",-0.9392
"68723",-2.1378
"68724",-0.7583
"68730",0.3616
"68732",5.1599
"68734",-0.906866666666667
"68735",1.30435
"68736",-0.6096
"68738",-1.2569
"68740",-0.3441
"68742",6.06785
"68743",0.28045
"68744",0.534
"68750",0.95885
"68753",-0.1543
"68755",0.31
"68758",0.1323
"68760",0.41285
"68763",5.8774
"68767",0.4041
"68774",5.3873
"68775",-0.163
"68777",-0.1838
"68778",1.84525
"68789",-0.242
"68792",0.0355
"68794",3.47603333333333
"68795",0.0349666666666667
"68796",-2.0094
"68797",3.669
"68799",0.184
"68800",-1.1834
"68801",0.7202
"68802",1.0932
"68808",-1.2706
"68813",-0.3713
"68815",-2.2535
"68818",0.961
"68828",1.2347
"68833",0.52825
"68836",-0.3355
"68837",0.2171
"68842",1.0379
"68845",-1.055
"68852",2.9299
"68854",2.8252
"68857",-2.07385
"68859",0.1626
"68865",4.0677
"68867",-0.1987
"68870",-1.071
"68874",-0.3027
"68877",2.0924
"68879",-0.733
"68880",1.48
"68889",-0.35865
"68891",2.0313
"68895",3.9762
"68897",1.3012
"68904",-0.851166666666667
"68911",-0.6911
"68916",-1.1045
"68917",-3.0165
"68924",2.838
"68925",-0.422
"68926",-1.7932
"68929",1.842
"68938",1.1003
"68939",0.4627
"68941",0.6783
"68944",1.3277
"68947",0.3485
"68948",1.1572
"68949",7.0384
"68953",1.5171
"68955",0.0874333333333334
"68961",0.325
"68964",-0.7959
"68966",3.2324
"68968",-0.3022
"68969",-0.3339
"68970",2.4109
"68971",0.8679
"68972",-0.9879
"68975",-1.13785
"68979",-0.9546
"68980",0.8222
"68981",1.9712
"68986",0.1047
"68988",1.5249
"68991",0.9154
"68992",-0.3415
"68994",0.2611
"68999",0.2362
"69002",-1.1311
"69008",1.395
"69009",-0.5311
"69017",-0.3028
"69019",-0.351
"69020",-0.035
"69028",5.84383333333333
"69029",-1.767
"69032",-0.5513
"69034",0.3689
"69035",0.9429
"69036",-0.9385
"69048",-2.3599
"69053",1.0436
"69055",1.3268
"69060",0.3659
"69062",-1.294
"69065",6.1475
"69066",-0.7941
"69068",2.4474
"69069",0.2037
"69071",0.0743
"69072",1.5728
"69073",0.6407
"69076",-0.0845
"69077",2.8887
"69080",2.208
"69082",-0.45085
"69083",-0.4414
"69085",-0.665
"69089",0.135
"69090",-0.9662
"69091",-0.8662
"69094",1.0648
"69097",2.9188
"69104",4.85705
"69106",2.85495
"69113",3.9291
"69116",0.621925
"69117",-0.0571
"69123",-0.2059
"69125",0.695
"69126",-0.2525
"69129",0.2905
"69131",1.034825
"69134",0.755
"69136",1.1885
"69137",0.8592
"69146",6.7525
"69147",0.1575
"69149",-0.33375
"69150",0.72865
"69151",0.0402
"69155",-1.23215
"69159",0.00554999999999994
"69161",1.9701
"69162",-0.4342
"69163",-0.4631
"69165",0.51525
"69166",-1.7043
"69168",-1.6543
"69169",2.2801
"69170",1.1523
"69171",2.04115
"69178",2.626
"69179",0.5042
"69183",-3.1907
"69185",1.6092
"69186",-0.0368
"69187",5.7259
"69188",-0.595666666666667
"69189",5.19
"69191",-0.3949
"69192",-0.5296
"69193",-1.3368
"69202",0.7685
"69207",0.2975
"69211",-0.7262
"69216",5.8869
"69217",4.00755
"69219",-1.3691
"69225",-0.53745
"69226",0.22825
"69227",2.05315
"69228",-0.9833
"69232",-0.70645
"69234",-0.61095
"69237",1.16615
"69239",4.8743
"69241",0.2882
"69253",2.28445
"69256",-0.0858
"69257",-0.546
"69259",1.81325
"69260",0.95515
"69263",2.403
"69269",-1.0846
"69270",5.1348
"69274",0.1622
"69277",1.5629
"69281",-0.0616
"69287",0.0813
"69288",0.119
"69291",1.57006666666667
"69294",1.0444
"69296",-0.0659
"69297",-0.1077
"69299",-0.8509
"69301",2.1159
"69305",-0.3412
"69307",-0.6962
"69312",-1.8252
"69314",1.018
"69317",0.2306
"69318",3.0719
"69324",0.2175
"69325",0.1619
"69327",0.5135
"69329",0.65525
"69332",-1.3711
"69339",-0.1277
"69347",0.4352
"69349",-1.5314
"69350",-0.7584
"69351",1.6009
"69352",0.6763
"69354",0.4007
"69358",-0.0446
"69362",-0.0767
"69363",2.4606
"69364",0.344
"69367",1.56745
"69368",4.50783333333333
"69369",0.6143
"69371",0.9746
"69372",3.0276
"69376",0.0702
"69380",0.2519
"69382",1.4663
"69384",0.7835
"69387",-1.0668
"69388",0.9937
"69389",-0.0154
"69391",0.6269
"69398",0.3256
"69399",-0.4565
"69401",0.0052
"69405",0.6908
"69408",3.2983
"69416",0.3014
"69418",0.3224
"69423",0.7459
"69424",-0.1778
"69427",-0.1052
"69428",0.5034
"69430",1.178
"69439",1.2633
"69440",4.2113
"69441",-1.3832
"69444",-0.98125
"69453",1.69005
"69454",1.2645
"69457",2.7485
"69459",1.9628
"69469",-0.5099
"69470",0.4217
"69473",0.3011
"69480",0.6453
"69481",0.9117
"69482",-0.0993
"69487",-1.4694
"69491",0.1076
"69496",-1.349
"69499",-1.0894
"69501",-0.3081
"69511",-1.0091
"69513",0.3428
"69517",-0.1124
"69520",0.483
"69524",5.7932
"69527",0.1278
"69528",-2.2009
"69533",1.0925
"69534",-0.1064
"69536",-2.6431
"69537",6.4316
"69540",-0.0247
"69541",-0.5859
"69542",-0.516
"69543",-0.0157
"69544",1.3952
"69546",-1.6638
"69548",2.0012
"69549",-0.8573
"69550",4.8915
"69551",1.875
"69553",0.718
"69562",-0.438533333333333
"69563",-4.7802
"69564",2.459
"69568",-1.2745
"69572",0.0138
"69573",0.24865
"69576",1.2263
"69577",0.09525
"69581",2.326
"69582",0.6678
"69585",0.0658
"69587",-0.6882
"69590",0.3381
"69592",0.7228
"69593",-0.5853
"69597",0.56825
"69602",-1.652
"69605",-0.376666666666667
"69606",0.1333
"69608",2.5103
"69611",-0.1454
"69612",-0.1817
"69617",-0.9285
"69623",-1.0809
"69627",2.7583
"69631",-1.4702
"69632",0.52325
"69635",1.2128
"69639",3.3279
"69640",0.7384
"69641",-0.1239
"69642",-1.8367
"69652",-0.0215
"69654",-0.6415
"69655",0.3923
"69656",0.4903
"69660",3.6594
"69661",1.6116
"69663",1.2403
"69664",-2.0284
"69665",2.87495
"69666",4.7948
"69668",0.2945
"69671",-1.0977
"69674",-0.6865
"69681",-2.3202
"69684",0.3917
"69693",0.3308
"69694",0.7956
"69696",0.8657
"69698",4.4542
"69699",0.9009
"69700",0.3944
"69706",4.8239
"69707",1.1062
"69709",1.0602
"69710",0.2009
"69713",-0.7333
"69714",1.0032
"69716",2.2994
"69718",-1.0564
"69719",-0.4172
"69721",-2.7026
"69723",2.2446
"69724",0.2806
"69726",-0.2116
"69727",0.0338
"69729",1.0546
"69731",1.1244
"69736",2.9018
"69740",2.4521
"69743",3.07115
"69747",1.276
"69748",0.69965
"69752",1.0217
"69754",2.2475
"69757",3.90125
"69761",0.2255
"69769",4.4632
"69770",1.0562
"69772",4.1503
"69773",0.5834
"69776",-0.1568
"69780",2.0565
"69785",-1.08725
"69786",-0.6687
"69787",-1.5539
"69790",-1.3892
"69792",2.1487
"69794",-1.4926
"69802",-1.0473
"69806",1.9878
"69807",0.1435
"69809",-1.4977
"69810",6.9324
"69814",0.0906
"69815",0.06975
"69816",-0.7574
"69820",2.33685
"69821",-0.5059
"69823",-0.4097
"69824",2.7084
"69826",0.3856
"69833",1.33315
"69834",2.356
"69836",0.9467
"69837",0.3955
"69847",-1.4958
"69852",3.5566
"69857",-0.6794
"69860",0.0165
"69861",1.3115
"69862",-1.5483
"69863",4.67246666666667
"69864",0.6786
"69865",0.21765
"69870",0.6629
"69871",-0.1842
"69876",-0.557
"69878",-0.70055
"69881",2.0437
"69882",0.6286
"69885",0.9824
"69893",1.731
"69895",1.1915
"69898",0.0019
"69900",-0.62265
"69902",-1.43
"69903",5.3376
"69904",1.2026
"69906",-0.4542
"69912",0.3009
"69917",-0.1853
"69920",-1.2157
"69922",4.3315
"69926",0.0773
"69928",-0.9652
"69930",-1.0311
"69934",0.248
"69938",2.8143
"69940",-0.20795
"69942",-0.809
"69952",0.3533
"69953",1.2078
"69955",-1.6914
"69956",-2.4332
"69957",-1.6547
"69961",-0.4558
"69964",1.6241
"69968",-0.7186
"69974",-0.4985
"69976",-0.5726
"69981",0.73005
"69982",3.7096
"69983",-1.7083
"69987",0.9992
"69993",0.70455
"70004",0.7969
"70008",-3.6427
"70011",0.6204
"70012",2.6953
"70020",1.0036
"70021",-2.3619
"70024",4.3965
"70028",-0.29185
"70044",-1.5179
"70047",0.9983
"70052",1.03425
"70054",2.5613
"70055",-0.4415
"70060",-0.2381
"70061",-1.0748
"70062",1.931
"70065",-0.2596
"70069",-0.7692
"70073",-0.5567
"70078",0.2456
"70080",1.0003
"70082",-1.0852
"70086",4.0721
"70088",-2.024
"70093",-1.2238
"70097",1.27303333333333
"70099",-0.83565
"70103",1.022
"70108",0.831
"70110",9.7776
"70118",-0.7848
"70120",-0.6228
"70122",-0.00209999999999999
"70127",1.2614
"70129",1.31835
"70144",-0.3981
"70147",1.804
"70153",0.8982
"70155",0.98865
"70157",2.6707
"70160",-1.11715
"70163",-0.0993
"70166",0.8068
"70202",-0.9056
"70207",1.4765
"70208",0.5953
"70218",0.0917
"70223",-1.0648
"70225",-0.3903
"70231",-0.2187
"70233",0.4172
"70235",-0.9191
"70237",0.951
"70238",-0.9725
"70239",-0.4777
"70240",-0.2978
"70247",-3.221
"70248",3.7715
"70261",-0.8578
"70274",0.9616
"70281",1.5217
"70285",1.8885
"70291",-1.926
"70292",1.04136666666667
"70294",-0.0864
"70296",0.5596
"70297",-0.966766666666667
"70300",0.6716
"70310",0.41675
"70312",-1.13066666666667
"70314",-0.0377
"70315",0.7009
"70316",0.4299
"70325",0.1965
"70333",0.4488
"70337",-0.5604
"70348",0.6519
"70349",0.44705
"70350",-0.3761
"70351",1.9145
"70354",-1.03813333333333
"70355",0.85935
"70356",0.625
"70358",-0.1837
"70359",-0.9324
"70361",3.6594
"70362",2.074
"70369",-0.8626
"70371",-1.7559
"70373",0.1062
"70377",2.2781
"70380",1.4488
"70381",-1.5534
"70383",1.8512
"70385",1.74455
"70387",3.1934
"70392",1.7752
"70393",4.1091
"70396",-0.599
"70405",-1.4289
"70408",-0.99325
"70415",-1.4446
"70419",-0.3444
"70420",1.2447
"70422",-0.564
"70425",1.4087
"70428",-0.62495
"70430",3.389
"70432",0.5074
"70433",0.128433333333333
"70435",-0.0531
"70439",0.3441
"70445",-1.9111
"70450",-1.1995
"70454",1.3515
"70457",1.6356
"70458",0.8169
"70461",-0.4293
"70465",0.5149
"70466",1.2761
"70470",-1.68675
"70472",-0.5157
"70481",0.3625
"70484",1.8676
"70487",-1.4578
"70495",0.6788
"70497",3.8434
"70503",0.1186
"70508",4.57093333333333
"70510",-2.4396
"70527",-0.1446
"70530",-0.1756
"70533",-0.0536
"70537",-0.6103
"70544",-0.8102
"70549",-2.5658
"70551",0.63715
"70552",-4.0307
"70560",-0.356633333333333
"70561",0.517
"70568",2.97786666666667
"70571",0.3721
"70572",0.4255
"70573",0.4331
"70574",0.768
"70579",-0.9503
"70584",-0.2345
"70591",-0.320533333333333
"70592",0.9148
"70594",1.5626
"70598",-0.48525
"70599",2.655
"70601",-0.70005
"70602",-0.1755
"70603",-0.2715
"70605",0.30505
"70615",-1.0733
"70616",0.7883
"70617",7.3445
"70620",0.1437
"70624",-1.0223
"70625",-0.4081
"70626",1.9485
"70638",-0.0397
"70640",4.45075
"70645",1.9442
"70646",0.3709
"70650",-0.4601
"70661",1.417
"70675",1.50563333333333
"70676",-0.9536
"70681",1.01555
"70683",1.2404
"70686",-1.6828
"70696",0.68845
"70699",0.0167
"70701",1.8872
"70719",5.18395
"70720",2.595
"70725",-1.013
"70729",-0.6471
"70750",0.3593
"70753",-0.2664
"70757",0.781
"70767",0.8085
"70769",-0.697
"70771",0.358566666666667
"70779",-0.3758
"70785",4.8697
"70788",0.1558
"70789",0.7847
"70790",-0.421133333333333
"70791",-0.6533
"70797",0.9106
"70799",0.1635
"70802",-0.0703
"70807",6.1365
"70808",-3.4959
"70809",0.3228
"70821",1.08505
"70823",-0.1197
"70829",1.6937
"70831",0.3081
"70834",-0.2731
"70835",4.9656
"70839",-1.2878
"70840",1.1863
"70844",1.1295
"70845",0.3345
"70846",1.0847
"70852",0.2135
"70853",2.6695
"70859",-0.1976
"70861",0.8751
"70862",3.31
"70866",-0.107
"70873",-2.0289
"70874",-0.01785
"70881",0.41025
"70882",0.9859
"70884",0.1784
"70887",-0.7193
"70891",0.003
"70892",-1.9815
"70893",0.6778
"70894",0.1025
"70897",-0.9136
"70900",1.1767
"70901",0.9882
"70902",0.9719
"70909",0.08275
"70911",0.9853
"70918",2.0592
"70920",-0.0723
"70925",-0.672333333333333
"70928",1.3807
"70930",0.0468500000000001
"70933",1.3315
"70936",0.0701
"70941",0.6998
"70945",0.21555
"70948",1.0869
"70950",-1.1644
"70951",-0.7968
"70952",0.5883
"70956",2.5255
"70957",0.3931
"70967",1.0815
"70969",0.7841
"70970",0.4501
"70971",-0.3294
"70976",-0.1959
"70977",0.6894
"70979",1.0192
"70980",0.2021
"70981",3.4571
"70984",-0.1551
"70986",0.4584
"70988",0.52235
"70989",-0.71605
"70992",0.2269
"70993",1.1143
"70998",0.8056
"70999",0.1966
"71001",0.8642
"71003",0.923
"71007",0.23555
"71011",1.0601
"71020",0.5542
"71027",-0.5289
"71037",-0.785
"71040",0.4771
"71041",1.2039
"71045",-1.414
"71057",0.1896
"71059",1.5076
"71063",-1.0621
"71064",0.7792
"71066",-0.9529
"71069",-0.1654
"71078",0.97855
"71085",0.7511
"71088",0.9492
"71089",0.8198
"71090",-2.584
"71091",1.1253
"71092",0.3462
"71093",1.1342
"71096",-0.165733333333333
"71099",0.221
"71100",-0.1585
"71101",0.43455
"71103",1.4049
"71106",0.40885
"71111",0.8522
"71116",2.9957
"71120",0.5155
"71125",-0.7348
"71130",1.2581
"71131",0.0319
"71132",3.3553
"71135",-1.1182
"71137",-0.6729
"71138",-1.88
"71145",1.57145
"71147",1.276
"71148",-1.17663333333333
"71151",0.40095
"71156",1.2789
"71158",1.072
"71159",-0.7504
"71161",0.5907
"71163",-2.9245
"71164",0.0911
"71166",0.42785
"71169",-0.1414
"71176",0.6619
"71177",0.4372
"71181",-1.4506
"71183",3.3827
"71196",0.1985
"71198",3.4148
"71200",-3.0439
"71203",-1.0934
"71207",-2.3803
"71208",-0.6468
"71213",-0.2075
"71223",4.4047
"71227",-0.4425
"71228",-0.10615
"71233",-2.598
"71234",1.6954
"71236",0.5084
"71240",-0.9723
"71241",0.9771
"71242",0.6516
"71243",1.5084
"71247",0.3914
"71254",-0.1774
"71264",-0.9304
"71268",-0.6304
"71270",0.1589
"71275",0.7943
"71276",1.4763
"71279",2.32165
"71281",2.7646
"71287",-0.7012
"71290",-1.8331
"71291",3.5955
"71296",3.3576
"71297",0.6751
"71300",1.1284
"71302",-0.47375
"71304",1.1451
"71306",-1.0689
"71307",-0.0031
"71310",0.0121
"71313",0.5139
"71323",3.3454
"71325",0.5457
"71326",-0.8408
"71327",0.9721
"71330",-0.494633333333333
"71336",6.4647
"71338",0.7315
"71340",0.309733333333333
"71345",2.0118
"71349",0.5677
"71354",2.8733
"71355",-0.3206
"71361",2.38365
"71362",-0.1459
"71363",0.3708
"71371",0.3999
"71375",-0.9133
"71386",0.8207
"71388",-0.2135
"71389",-0.516966666666667
"71390",-0.5132
"71393",-1.2659
"71395",0.3327
"71398",4.1288
"71405",-0.1228
"71406",1.0997
"71409",3.3896
"71421",-2.0144
"71424",0.366
"71435",-1.6151
"71445",-0.15055
"71449",0.169
"71453",-1.9732
"71458",-1.2751
"71461",0.9623
"71472",0.1848
"71474",1.1909
"71481",1.0216
"71492",0.9061
"71510",-0.3805
"71517",1.11965
"71520",1.7913
"71521",0.701866666666667
"71522",0.7529
"71523",-1.2858
"71529",0.99915
"71544",0.305966666666667
"71562",-0.10995
"71564",-1.4489
"71567",4.6384
"71578",-0.8634
"71583",0.7807
"71586",4.4097
"71597",-0.9431
"71602",0.940666666666667
"71607",5.1327
"71609",0.8978
"71617",-0.3256
"71619",-0.2036
"71624",0.2165
"71638",0.9504
"71640",1.0768
"71643",0.6157
"71647",0.6696
"71648",1.5613
"71650",1.02845
"71653",0.2072
"71660",4.5842
"71661",-0.1286
"71664",-0.7532
"71665",-0.84355
"71667",2.4365
"71670",-1.1958
"71673",0.5679
"71675",0.3118
"71678",-0.632
"71679",-1.5367
"71682",2.2478
"71683",4.0122
"71684",5.366
"71685",-1.4736
"71690",0.6563
"71691",-0.7074
"71693",2.7258
"71701",6.4107
"71703",0.4731
"71704",2.02325
"71706",-0.293
"71707",-1.1578
"71709",3.1135
"71710",0.0876
"71711",-1.82085
"71712",4.0884
"71713",-0.0586
"71715",0.7416
"71720",2.4407
"71721",0.2014
"71722",0.8406
"71723",2.28113333333333
"71724",-0.107
"71726",-0.2047
"71728",-1.6329
"71729",2.5781
"71732",0.0185
"71735",-0.7332
"71740",0.81
"71742",-1.3949
"71745",1.7695
"71752",-0.8405
"71753",-0.6534
"71755",-0.3937
"71756",-0.0259
"71761",-0.0045
"71767",-0.2946
"71768",-0.0057
"71770",4.1441
"71772",5.4294
"71773",-0.5427
"71774",-0.2349
"71775",1.49695
"71776",0.6563
"71777",0.3106
"71778",3.1392
"71779",0.1994
"71780",-0.4633
"71781",0.6878
"71782",2.08065
"71785",-0.6152
"71787",-0.8188
"71790",3.5114
"71791",0.3669
"71793",1.00493333333333
"71795",-0.62765
"71797",-0.3128
"71799",1.5045
"71801",5.5282
"71804",2.12665
"71805",3.1006
"71807",-0.2957
"71810",1.6674
"71816",0.9791
"71817",0.8853
"71818",1.328
"71819",1.6317
"71820",0.4309
"71824",1.5945
"71827",-1.3862
"71828",1.7959
"71829",-0.5543
"71830",0.5547
"71831",-0.1363
"71833",-1.0174
"71834",-0.4906
"71835",0.7047
"71836",0.0602
"71838",0.4381
"71839",3.6011
"71840",-0.078
"71841",0.1246
"71843",-0.0899
"71844",0.4051
"71846",-0.4403
"71853",-0.989666666666667
"71854",3.0102
"71856",0.2049
"71860",0.3347
"71861",0.2839
"71862",5.1155
"71863",0.167
"71865",0.44215
"71867",1.1598
"71868",-0.3809
"71869",-0.15385
"71870",0.939
"71874",-0.2985
"71876",0.9658
"71877",-0.6987
"71878",3.5658
"71881",-1.3829
"71883",2.1527
"71884",5.3319
"71885",-0.813
"71886",-0.4674
"71887",0.3649
"71888",1.0629
"71889",0.5687
"71890",6.8386
"71893",0.1664
"71897",2.7608
"71900",1.5554
"71901",0.8867
"71902",0.6283
"71903",-0.4646
"71908",5.3443
"71909",-0.817
"71910",-1.2613
"71911",-4.4445
"71912",-0.8877
"71913",0.5461
"71914",3.831
"71916",-2.5991
"71918",-1.4278
"71919",0.8891
"71920",-0.9906
"71929",3.71185
"71932",0.877
"71934",7.333
"71939",5.2967
"71941",0.981
"71946",2.2155
"71947",-3.29
"71950",-1.9208
"71951",1.0541
"71952",0.285
"71955",1.242
"71956",9.3354
"71957",-0.4051
"71960",-0.3484
"71962",0.8229
"71963",2.4947
"71966",3.0514
"71967",-1.3848
"71968",2.1874
"71971",0.4603
"71972",0.625
"71973",0.1222
"71974",-0.9248
"71978",2.13303333333333
"71979",-0.7776
"71981",0.64605
"71982",4.5948
"71983",1.1708
"71984",-1.656
"71986",-0.7924
"71988",-0.5308
"71990",3.3399
"71991",-0.50235
"71994",4.5292
"71995",-0.3166
"71996",0.2999
"71997",-0.2181
"71998",0.1845
"71999",-2.9693
"72000",0.4327
"72002",-0.7923
"72007",1.3792
"72008",0.3455
"72012",1.0304
"72017",0.36415
"72020",-0.5294
"72022",1.2767
"72023",-0.6451
"72025",1.2614
"72026",0.8172
"72027",-0.421
"72029",1.0112
"72030",0.0949
"72033",1.5258
"72040",0.2712
"72041",-1.5511
"72042",1.5296
"72043",2.0291
"72045",0.2448
"72046",0.3549
"72047",-1.0639
"72049",2.7631
"72053",-0.8069
"72054",7.3288
"72055",-1.1013
"72056",0.1849
"72058",0.8665
"72061",2.3133
"72065",1.2649
"72068",-0.398866666666667
"72074",0.9266
"72075",6.87225
"72076",0.669
"72077",0.8081
"72079",1.9087
"72082",-0.1418
"72083",0.2557
"72084",1.4404
"72088",-0.0195
"72090",-0.6716
"72091",-0.6244
"72094",0.3
"72096",-0.7692
"72097",-0.98365
"72102",2.207275
"72103",-1.9627
"72107",1.60905
"72108",-3.1065
"72112",-0.2169
"72113",-0.3654
"72114",2.451
"72117",0.1809
"72119",5.5351
"72121",4.0257
"72122",-0.6859
"72123",2.6234
"72124",1.55663333333333
"72129",-1.0712
"72133",-0.4918
"72136",-0.3634
"72137",0.76495
"72139",-0.1757
"72140",1.1105
"72141",1.3681
"72145",-0.9007
"72147",0.68725
"72149",-0.4432
"72151",3.6149
"72154",-0.4819
"72155",-0.5929
"72160",0.0602
"72162",0.91805
"72167",3.041
"72169",0.0991
"72170",-1.5607
"72171",2.4129
"72175",-0.47505
"72181",2.0184
"72183",0.5065
"72184",0.6485
"72185",3.3986
"72190",3.1512
"72193",1.581
"72194",-0.8093
"72195",-2.5459
"72199",1.26476666666667
"72201",-0.5375
"72205",-1.3839
"72215",-0.3865
"72221",-0.54985
"72230",-0.1268
"72235",0.0129
"72236",-0.5539
"72238",-0.0382
"72244",4.59776666666667
"72250",-0.2268
"72252",1.5083
"72254",-2.1213
"72258",0.4305
"72265",-0.201
"72267",-0.624833333333333
"72271",0.51
"72273",-0.9358
"72275",3.8193
"72277",2.1214
"72278",-1.2241
"72281",0.4435
"72282",1.1767
"72284",2.78955
"72287",-0.8817
"72289",-0.3905
"72290",3.3529
"72293",-0.7355
"72296",-1.2692
"72297",1.4088
"72303",-0.4218
"72306",-0.476
"72308",-0.6268
"72309",-0.3071
"72310",4.6573
"72318",2.406225
"72320",1.474
"72322",0.256766666666667
"72323",0.2214
"72324",-2.1803
"72330",-0.0154
"72333",2.01293333333333
"72341",-0.28755
"72344",1.60675
"72345",1.4757
"72349",-0.3947
"72350",-0.282933333333333
"72351",0.7766
"72357",-0.1642
"72361",0.4066
"72368",1.6911
"72371",0.87075
"72373",1.2285
"72375",0.6993
"72383",1.4369
"72388",0.057
"72391",1.03825
"72392",1.0108
"72393",-0.150166666666667
"72395",3.5353
"72399",-0.29135
"72400",0.81975
"72401",3.9106
"72404",-0.0388
"72413",-1.1467
"72415",1.1578
"72421",0.3169
"72425",-0.3619
"72429",1.2935
"72431",0.6064
"72433",-0.1693
"72434",0.5244
"72446",0.5102
"72454",-0.79175
"72461",1.6688
"72462",1.97573333333333
"72465",1.3531
"72472",2.2299
"72477",1.50215
"72479",1.5206
"72480",-1.0663
"72482",-0.8136
"72495",0.2935
"72500",2.1198
"72502",0.189833333333333
"72503",1.696425
"72504",0.78855
"72507",-0.5109
"72508",0.10855
"72512",6.3041
"72515",2.1017
"72518",0.0692
"72519",2.37865
"72522",-3.2897
"72535",6.7712
"72542",-0.7463
"72543",0.5304
"72549",2.1412
"72554",0.9992
"72555",0.9669
"72560",0.309
"72562",0.0985
"72563",-0.3138
"72565",3.2447
"72567",0.694025
"72568",-1.43773333333333
"72569",-0.1359
"72572",0.0956
"72575",-0.678
"72580",6.0198
"72584",1.11725
"72587",0.5576
"72590",-0.475166666666667
"72599",3.0379
"72605",-0.5075
"72607",-0.5351
"72611",1.2186
"72614",1.8615
"72615",-0.7902
"72621",-0.2297
"72630",3.0893
"72634",0.8635
"72635",3.4588
"72649",2.2305
"72654",0.4105
"72655",3.60345
"72656",-1.1655
"72662",1.164
"72665",0.1182
"72667",-1.2977
"72672",-0.55305
"72674",0.2741
"72677",1.1807
