"","GSE53784_WNV_vs_Control","GSE53784_JEV_vs_Control"
"105428",-0.2056,0.0208
"105439",-0.8738,-0.6974
"105440",-0.4193,-0.499
"105445",-0.5982,-0.4196
"105446",-0.1829,-0.0459
"105450",0.5678,0.6059
"105501",0.2981,-0.0197
"105504",0.212,-0.082
"105511",0.0759,-0.208
"105513",-0.2074,-0.2728
"105522",0.3094,-0.0416
"105559",0.0921,0.1332
"105590",0.0017,-0.1144
"105594",-0.0374666666666667,0.2197
"105638",0.2328,-0.1202
"105651",0.0187,-0.0983
"105653",-1.4929,-0.513
"105663",-0.1973,-0.0132
"105670",-0.0904,-0.2009
"105675",-0.0774,-0.0519
"105689",-0.3766,-0.1451
"105722",0.5893,0.3938
"105727",-0.5518,-0.33925
"105732",0.4654,0.1744
"105734",-0.0066,0.0115
"105782",0.1557,0.1287
"105785",0.4244,0.1691
"105787",0.0112,-0.1575
"105827",-0.1727,0.0284
"105833",-0.2636,-0.2783
"105835",-0.3111,-0.024
"105837",0.8741,1.0437
"105841",0.6152,0.4224
"105844",-0.0355,-0.1383
"105847",0.3178,0.1989
"105853",-0.3035,-0.4872
"105855",1.7716,1.2256
"105859",-0.6232,-0.5057
"105866",-0.0605,-0.0759
"105887",0.0973,-0.0708
"105892",0.5808,0.369
"105988",0.1558,0.0288
"106014",-0.2542,-0.2917
"106021",0.3142,0.1445
"106025",0.1932,0.2498
"106039",0.1038,0.1086
"106042",0.0589,0.2863
"106052",0.6824,0.4457
"106064",0.0736,-0.0447
"106068",-0.2986,-0.0242
"106073",-0.0141,-0.084
"106143",0.235,0.1304
"106200",-0.1193,-0.1564
"106205",0.9952,1.0092
"106248",0.0279,0.0788
"106264",-0.5941,-0.4286
"106298",0.1842,0.2285
"106326",0.5081,0.3486
"106338",0.3839,0.3826
"106344",-0.0443,9e-04
"106347",0.2761,0.0255
"106369",-0.7015,-0.624
"106389",0.6086,-0.021
"106393",-0.4496,-0.299
"106407",-0.0703,0.0457
"106489",0.825666666666667,0.544566666666667
"106504",-0.2713,-0.2312
"106512",0.328,-0.0095
"106522",0.0566,0.0299
"106529",-0.4551,-0.262
"106557",-0.1506,-0.2314
"106564",0.0881,-0.1471
"106565",-0.1618,-0.2009
"106572",0.2764,-0.0106
"106581",-0.1615,-0.1307
"106582",0.0197,-0.3673
"106583",0.3139,0.3667
"106585",-0.0672,-0.1783
"106618",0.0443,-0.0201
"106628",0.1536,0.1022
"106633",-0.4745,-0.2756
"106639",-0.1391,-0.1672
"106648",-0.5479,-0.5776
"106672",-0.3793,-0.2666
"106707",-0.408,-0.4478
"106722",0.0551,-0.2095
"106757",0.1536,-0.0576
"106759",0.2445,0.1191
"106763",0.0938,0.057
"106766",-0.3412,0.0374
"106794",-0.2459,0.0813
"106795",-0.1625,0.0776
"106821",-0.2462,-0.0918
"106840",0.1346,0.4228
"106861",-0.8528,-0.7103
"106869",0.2827,0.4009
"106877",-0.0567,-0.1122
"106878",1.6237,1.4955
"106894",-0.0357,0.0566
"106931",-0.7422,-0.3155
"106947",-0.1839,0.0062
"106952",0.5698,0.2406
"106957",-0.1566,-0.15
"107022",-0.1007,-0.0615
"107029",-0.453,-0.2373
"107035",0.4606,0.3249
"107045",0.8233,0.8123
"107047",-0.3677,0.0902
"107065",-0.4345,-0.2061
"107071",0.9415,0.5592
"107094",0.3832,0.3756
"107141",0.0057,0.2011
"107146",0.634,0.3225
"107173",-0.3437,-0.179
"107182",0.959,0.5542
"107197",-0.3452,0.0385
"107221",0.1316,0.0143
"107227",-0.1143,-0.2038
"107239",-0.4301,-0.4498
"107242",0.0819,0.2905
"107250",-0.3594,-0.0133
"107260",-0.3873,-0.333
"107271",0.9861,0.936
"107272",0.0849,-0.1148
"107305",0.156,0.1804
"107321",1.6694,1.0864
"107328",-0.4944,-0.2584
"107338",-0.0854,-0.0537
"107350",4.2148,4.4714
"107351",0.0941,0.033
"107358",-0.1037,-0.2151
"107368",-0.0093,-0.167
"107371",-0.2558,-0.1488
"107372",-0.313,-0.0273
"107373",1.0842,0.9739
"107375",0.5216,-0.0596
"107376",-0.0328,0.077
"107392",0.7695,0.5806
"107435",0.4506,0.2403
"107448",-0.1965,-0.1293
"107449",-0.585,-0.4277
"107476",-0.3072,-0.1664
"107477",0.3437,-0.035
"107503",0.8851,1.0108
"107508",1.0251,0.7352
"107513",-0.1198,0.0716
"107515",-0.7052,-0.6372
"107526",1.7074,2.2235
"107527",0.3699,-0.1792
"107528",-0.6878,-0.3549
"107566",-0.2295,-0.2761
"107568",-0.6057,-0.5596
"107569",0.4766,0.807
"107581",0.217,0.1577
"107585",-0.0157,0.2111
"107586",0.0477,0.0085
"107587",0.2031,-0.0629
"107589",0.1144,0.0474
"107605",0.0053,0.1222
"107607",1.71,1.4804
"107650",-0.1163,0.0028
"107652",0.1358,0.1645
"107656",-0.3023,-0.2687
"107684",-0.5065,-0.4116
"107686",-0.04246,-0.1456
"107701",0.4075,0.38815
"107702",1.6018,1.0245
"107723",-1.2474,-0.6896
"107732",0.0978,0.0055
"107733",-0.23065,-0.1854
"107734",0.3883,0.1134
"107746",-0.09,-0.0198
"107747",0.6897,0.8862
"107751",-0.0787,-0.3158
"107753",-0.1191,0.0395
"107765",0.4336,-0.1108
"107766",0.2765,0.0355
"107767",-0.7216,-0.6015
"107769",0.1256,0.0879
"107770",-0.1711,-0.177
"107771",-0.5825,-0.1495
"107815",-0.0337,0.1177
"107817",0.5242,0.4139
"107823",0.2349,0.1432
"107829",0.0037,0.0831
"107831",0.223,-0.2855
"107868",-0.062,0.0563
"107869",1.3852,0.7581
"107889",-0.053,0.0341
"107895",-0.7934,-0.5285
"107932",-0.2149,-0.2391
"107934",-0.0563,0.2183
"107939",-0.1343,-0.2149
"107951",0.2887,0.2571
"107970",0.1486,0.0468
"107971",0.1276,0.098
"107975",-0.7405,-0.3002
"107976",0.2284,0.1548
"107986",-0.2932,0.0105
"107993",-0.2452,-0.374
"107995",0.1583,-0.0799
"107999",0.6343,0.3701
"108000",0.1591,0.0289
"108011",-0.0672,0.2392
"108012",-0.0972,-0.4437
"108013",-0.6418,-0.6059
"108014",0.4384,0.1029
"108015",-0.0788,-0.1513
"108017",-0.0875,-0.1618
"108030",-0.9965,-0.3023
"108037",2.0104,1.3578
"108043",-0.3875,-0.1359
"108052",0.3004,0.0253
"108058",-0.0277,-0.1458
"108062",-0.1546,-0.0822
"108067",0.2021,0.2675
"108068",-1.0903,-0.7559
"108069",-2.2022,-1.7348
"108071",-1.2805,-0.6682
"108072",-0.0335,0.1223
"108073",-0.3439,-0.1177
"108075",-0.7234,-0.7236
"108077",0.0124,-0.1625
"108078",0.0747,0.0699
"108079",-0.9167,-0.3765
"108083",-0.7709,-0.5577
"108086",-0.2107,-0.1687
"108089",-0.3243,-0.3138
"108096",0.0503,0.2022
"108097",0.0936,-0.1343
"108098",-0.0164,0.3107
"108099",-0.4329,-0.2088
"108100",0.9368,0.4181
"108101",1.2185,1.0508
"108105",0.4744,0.6664
"108112",-0.1075,-0.119
"108114",0.1016,-0.0238
"108115",0.4709,0.5037
"108116",-0.0085,0.0693
"108121",0.5269,0.39255
"108123",-0.6451,-0.2896
"108124",-0.1652,-0.0156
"108138",-0.0934,-0.0605
"108143",0.09425,-0.1318
"108147",0.1775,0.3327
"108148",-0.0829,-0.2712
"108150",-0.0653,0.0572
"108151",-0.496,-0.4787
"108153",0.1534,0.0557
"108154",0.5103,0.8449
"108155",-0.6873,-0.5395
"108156",-0.1787,-0.2578
"108159",0.1138,0.1416
"108160",0.1307,0.0327
"108161",7e-04,0.4008
"108167416",0.0721,0.3467
"108167445",0.4008,0.2894
"108167501",-0.0913,0.0985
"108167597",-0.093,-0.117
"108167690",0.6497,0.4969
"108167848",-0.03185,-0.21215
"108168035",0.132,0.2675
"108168069",0.0996,-0.0345
"108168393",-0.5255,-0.4219
"108168395",0.2283,0.3969
"108168506",0.0197,0.0448
"108169050",-0.1691,-0.1474
"108169097",0.0448,0.1209
"108176",0.4299,0.2303
"108645",-0.555,-0.2871
"108652",-0.1515,0.0974
"108653",-0.1093,-0.325
"108654",-0.5751,-0.4545
"108655",-0.247,-0.1499
"108657",0.0403,0.0872
"108660",-0.0843,0.0266
"108664",0.1199,-0.0677
"108670",1.8038,1.3457
"108671",-0.0126,-0.1049
"108672",-0.4776,-0.1771
"108673",1.0686,0.9449
"108679",0.0333,0.1071
"108682",0.4558,0.2888
"108686",-0.1231,-0.1679
"108687",0.2627,0.0819
"108689",-0.2808,-0.2459
"108699",-1.2252,-0.7051
"108705",0.6245,0.3323
"108707",0.6238,0.3031
"108723",0.1828,-0.0905
"108735",-0.3093,-0.3217
"108737",-0.1316,-0.178
"108755",-0.1705,0.1178
"108760",-0.1639,-0.038
"108767",-0.2049,-0.0258
"108797",0.176,-0.0655
"108800",-0.0472,-0.2026
"108802",-0.3015,-0.6501
"108803",0.2309,-0.1958
"108809",0.0752,-0.3491
"108811",0.3545,0.0019
"108812",0.0897,-0.1125
"108829",0.50325,0.05645
"108832",-0.2967,-0.2007
"108837",0.0707,0.1218
"108841",-0.01,0.0016
"108853",0.3172,0.2505
"108857",0.0238,-0.1118
"108888",0.3664,0.3204
"108897",-0.5615,-0.7717
"108899",-0.23,-0.327
"108900",0.3396,0.7105
"108902",-1.1139,-0.3978
"108903",-0.0783,0.0939
"108907",0.704,0.1868
"108911",0.3875,0.2777
"108912",0.1689,0.0858
"108927",-0.0832,0.0373
"108937",0.1046,-0.0965
"108943",0.1783,0.0143
"108946",0.455,0.2217
"108950",0.0457,-0.0578
"108954",0.9126,0.6118
"108956",-0.0443,-0.2341
"108958",-0.2353,-0.1966
"108960",0.5561,0.668
"108961",0.3841,0.0997
"108989",0.0814,-0.0496
"108995",0.2158,0.109
"109006",0.6304,0.2822
"109019",0.6088,0.2302
"109032",1.7915,1.4697
"109042",0.5377,0.4315
"109050",-0.2088,-0.0654
"109052",0.4906,0.0996
"109054",0.2704,0.1915
"109065",-0.2524,-0.1639
"109075",0.3225,0.3981
"109077",0.1322,0.0745
"109079",-0.2406,0.1399
"109082",0.7715,0.8667
"109093",0.1773,0.1305
"109095",-0.00135,-0.0892
"109108",-0.703,-0.5841
"109113",0.4626,0.3018
"109115",0.0115,0.217
"109129",0.1538,0.1711
"109135",-0.0039,0.0719
"109136",-0.0797,0.184
"109145",-0.2925,-0.2827
"109151",-0.1763,-0.155
"109154",-0.14525,-0.20175
"109161",-0.6335,-0.3611
"109163",0.3445,0.2209
"109168",-0.2997,-0.1678
"109181",-0.0294,-0.1769
"109202",-0.245,-0.276
"109205",-0.8378,-0.4576
"109212",0.2041,-0.0814
"109218",0.1266,0.1613
"109222",-0.4434,-0.7897
"109225",2.1283,0.9868
"109226",0.0198,0.1145
"109229",0.1621,0.0444
"109232",-0.7175,-0.5123
"109241",-0.5841,-0.0696
"109242",0.3089,0.0021
"109245",0.0214,-0.1548
"109246",-0.1899,-0.1258
"109254",0.0619,0.558
"109263",0.4773,0.2787
"109264",-0.2357,-0.2633
"109267",0.1301,0.0722
"109270",0.3033,0.1324
"109272",-0.5985,-0.3172
"109275",0.2909,0.2809
"109280",-0.0702,-0.3699
"109284",-0.5707,-0.2225
"109294",-1.1632,-1.1698
"109305",0.1303,0.0712
"109314",-0.0451,-0.1338
"109323",0.0477,-0.2107
"109331",0.2129,0.2675
"109332",-0.0409,0.0764
"109333",0.3973,0.3168
"109342",0.3259,-0.0725
"109346",0.1538,0.2798
"109349",-0.9936,-0.4887
"109359",0.4758,0.3208
"109361",0.038,-0.05305
"109552",-0.1891,-0.1659
"109575",0.1261,0.0353
"109593",-1.6501,-0.8061
"109594",-0.1305,-0.0367
"109620",-0.1046,0.0922
"109624",0.1133,-0.1331
"109637",0.4439,0.1561
"109648",0.1372,-0.487
"109652",-0.5263,-0.0721
"109658",0.1433,0.2194
"109660",0.4252,0.3926
"109663",0.2104,0.0475
"109672",-0.3857,-0.3225
"109674",-0.5652,-0.4056
"109676",-0.6712,-0.3936
"109685",0.017,0.0859
"109689",-0.365,-0.5228
"109697",0.0934,-0.0696
"109700",0.0487,0.2121
"109711",0.6223,0.3463
"109731",-0.1164,-0.035
"109754",0.283,-0.0251
"109778",-0.4661,-0.194
"109785",0.25,0.0311
"109791",0.2012,-0.0751
"109801",-0.70665,-0.44625
"109815",0.5955,0.396
"109820",-0.0078,-0.0249
"109821",-0.0072,0.0728
"109828",-0.1424,-0.0634
"109857",-0.1736,0.1122
"109880",0.0637,-0.0372
"109889",-0.3677,-0.1675
"109900",0.0417,-0.0105
"109901",0.1339,0.1892
"109904",-0.4303,-0.3939
"109905",-0.05515,-0.23985
"109929",-0.2522,0.2322
"109934",-0.2857,-0.3127
"109978",0.049,-0.3982
"109979",0.3376,0.573
"110006",0.4866,0.0609
"110012",-0.0245,0.0941
"110033",0.2555,0.2488
"110052",0.5323,0.3629
"110058",-1.3686,-0.7825
"110074",-0.6163,-0.3578
"110075",-0.4109,-0.4085
"110078",-0.6184,-0.5738
"110082",-0.0069,-0.3675
"110083",0.174733333333333,0.0591
"110084",-0.0078,0.0416
"110094",-0.2654,0.0523
"110095",1.1141,0.4169
"110109",0.495,0.4725
"110115",0.0832,0.0449
"110119",0.1325,0.2801
"110135",0.1033,-0.1576
"110147",-0.23,-0.2376
"110157",0.4073,0.5178
"110168",0.4305,0.435
"110172",0.6719,0.6115
"110173",-0.1955,-0.2447
"110175",-0.1482,-0.0128
"110187",0.2632,-0.287
"110196",-0.46875,-0.26115
"110197",-0.3906,0.0802
"110198",-0.5752,-0.2433
"110208",0.6759,0.4682
"110213",0.7,0.6542
"110253",0.2114,0.0644
"110265",0.5235,0.2039
"110279",-0.0865,-0.18485
"110304",-1.1537,-0.6529
"110308",0.1277,-0.0542
"110310",0.1219,0.1485
"110312",-0.5657,-0.6792
"110323",-0.2477,-0.3965
"110326",-0.1771,0.0924
"110332",-0.0026,0.1559
"110350",-0.3813,-0.2567
"110351",-0.6021,-0.1307
"110355",-0.6668,-0.284
"110379",0.4817,0.429
"110380",-0.0798,-0.2566
"110382",0.5617,0.6325
"110385",0.1243,-0.0087
"110391",-0.8935,-0.9046
"110446",-0.5129,-0.2134
"110454",3.1654,3.626
"110460",-0.3326,-0.3595
"110521",0.2038,-0.1033
"110524",-0.3721,-0.3446
"110532",-0.6052,-0.5542
"110542",0.5406,0.1486
"110593",-0.0405,0.05735
"110595",0.2143,-0.0821
"110596",-0.3448,-0.3708
"110606",-0.6654,-0.2877
"110611",0.2541,0.2448
"110612",0.0304,-0.0104
"110616",-0.4056,-0.1903
"110637",-0.0234,-0.2107
"110639",-1.0313,-0.7242
"110648",0.1263,-0.1677
"110651",0.4015,0.0792
"110695",-0.3016,-0.356
"110696",-0.2342,-0.1776
"110749",0.6753,0.433
"110750",-0.0557,0.011
"110751",0.1809,-0.0951
"110784",-0.9102,-0.5603
"110789",0.0449,0.091
"110794",0.1433,-0.2696
"110796",-0.3002,-0.3848
"110805",0.1222,-0.1013
"110809",0.3247,0.1476
"110816",-0.2496,-0.1677
"110821",-0.7234,-0.2094
"110826",-0.1127,-0.3156
"110829",0.5561,0.22
"110834",-0.556,-0.4668
"110835",-0.684,-0.195
"110842",-0.2325,0.0398
"110854",-0.6419,-0.3333
"110855",0.0687,-0.0581
"110862",-0.9079,-0.2572
"110876",-1.35785833333333,-0.744625
"110877",0.2024,0.1248
"110880",0.2782,0.0027
"110886",-0.8872,-0.7427
"110891",-1.2153,-0.9609
"110893",-0.3065,-0.1667
"110895",0.4048,0.0368
"110902",-0.0753,0.0409
"110911",-0.7616,-0.5133
"110920",0.5318,0.2478
"110935",0.1014,0.0826
"110948",-0.1633,-0.199
"110956",1.3022,2.3251
"110957",-0.0936,-0.0899
"110958",0.1282,0.2535
"110959",-0.0262,0.1702
"110960",0.9934,1.0684
"110962",0.1504,-0.1166
"111173",-0.451066666666667,-0.198466666666667
"111174",0.0519,0.0511
"111175",-0.431,-0.0621
"111368",0.1769,-0.1977
"111970",-0.94,-0.6563
"111975",0.0572,-0.15795
"112403",0.6673,0.4663
"112405",-0.7213,-0.4087
"112406",0.514,0.5216
"112407",-0.7244,-0.3844
"112408",-0.0375,-0.1508
"112415",-0.2924,-0.0886
"112417",0.0564,-0.1736
"112418",0.5168,0.244
"112419",0.9509,1.2102
"112422",0.8254,0.2674
"11287",0.0541,0.0954
"11298",-0.0756,-0.0505
"11302",-0.5101,-0.4573
"11303",0.6667,0.6351
"11304",-0.179,-0.3921
"11305",-0.6629,-0.2856
"11306",-1.1251,-0.7571
"11307",0.0404,0.3085
"11308",0.2181,0.2341
"11350",-0.1064,-0.0742
"11352",0.312,0.3354
"11363",-0.0496,-0.1809
"11364",-0.7262,-0.627
"11370",0.1155,-0.0865
"113851",-0.0767,0.0975
"113852",0.0583,0.2017
"113854",0.0593,0.1968
"113855",0.0507,0.0637
"113856",-0.0342,0.1673
"113860",0.0039,-0.1694
"113862",0.111,0.0913
"113863",0.0764,0.2024
"113864",0.1102,0.0589
"113868",0.2241,0.1438
"11409",-0.1252,-0.3007
"114128",-0.152,-0.0908
"114141",0.0416,0.0362
"114142",-0.8694,-0.4176
"114143",-0.0861,0.0457
"11416",-0.1619,0.1203
"11418",-0.5427,-0.437
"11419",-0.8586,-0.4776
"11421",0.0199,-0.0751
"114229",-0.492,-0.3179
"11423",-0.4542,-0.5318
"114230",0.338,-0.118
"114249",-0.5981,-0.7214
"114255",-0.3843,-0.2199
"11426",0.0017,-0.0365
"11428",-0.3824,-0.4042
"11429",-0.4699,-0.3755
"11430",-0.1447,-0.0542
"114301",0.0295,0.0621
"114304",-0.0328,-0.057
"11431",-0.2865,-0.16674
"11432",-0.1614,0.0949
"11433",0.5635,0.5944
"114332",0.1625,0.0394
"11434",0.1951,0.263
"11435",0.3379,-0.0692
"11438",-0.619,-0.6456
"11440",-0.6533,-0.3771
"11441",-0.7198,-0.2944
"11443",0.3073,0.3152
"11444",-0.9793,-0.661
"11447",6.903e-05,0.0477
"114479",0.0186,-0.1919
"11448",0.1246,-0.1657
"11449",0.0565,-0.0492
"11450",0.3203,0.1736
"11451",0.1299,-0.0995
"114565",1.0789,0.5581
"114566",0.108,-0.1359
"114570",-0.0904,0.0174
"114584",2.2172,1.4927
"114585",-0.1702,-0.1088
"11459",0.1252,0.0502
"114601",0.1444,-0.0556
"114602",-0.0332,0.032
"114604",0.4367,-0.0336
"114606",0.018,0.0929
"11461",0.2972,0.41
"114615",-0.5273,-0.0574
"11464",0.1129,-0.0998
"114640",0.0704,-0.1118
"114642",0.1051,-0.0427
"114643",0.3772,0.4799
"114644",0.371,0.4912
"11465",0.206966666666667,0.1032
"114652",0.1688,-0.1373
"114654",-0.0126,-0.1142
"114660",0.0125,-0.0737
"114661",0.0373,-0.1356
"114662",0.1275,-0.1475
"114663",0.0551,-0.18
"114664",-0.3769,-0.4139
"114666",-0.0634,-0.1605
"114671",0.4275,0.0229
"114673",0.0086,-0.2272
"114674",0.0199,-0.1344
"114675",0.0179,0.1095
"114679",-0.2615,-0.0684
"11468",0.2141,-0.0724
"11470",0.0899,0.0071
"11471",0.3607,0.0704
"114712",0.1967,0.3357
"114713",0.3418,0.049
"114714",0.1892,0.2556
"114715",0.4428,0.0042
"114716",0.3922,-0.0181
"11472",-0.5479,0.1033
"11474",-0.0108,0.1197
"114741",0.103,0.1125
"11475",0.0568,-0.3165
"11477",0.1424,0.1114
"114774",0.3439,0.232
"11479",-0.949,-0.1997
"11480",-0.5924,-0.1627
"11481",-0.1277,-0.0695
"11482",0.6848,0.3703
"11484",-1.7208,-1.6064
"11486",0.7493,0.7569
"114863",0.7541,0.2496
"114868",-0.0071,0.2088
"11487",-0.264,-0.3382
"114872",0.1721,-0.4744
"114873",-0.1294,0.0014
"114874",-0.3603,-0.1702
"114875",0.1003,-0.0982
"11488",-1.0344,-0.3876
"114886",-0.7208,-0.4568
"114889",0.136,-0.1174
"11489",0.3651,-0.0655
"114893",-0.5507,0.2037
"114896",0.2713,0.406
"11490",0.2718,0.1257
"11491",0.1195,0.0895
"11492",-0.7338,-0.4578
"11495",0.2039,-0.1721
"11496",-1.5584,-0.8081
"11497",0.5751,0.1582
"11498",-0.7492,0.0172
"11499",0.5945,0.2501
"11500",0.1672,0.0601
"11501",1.8365,1.4802
"11502",0.5145,0.4527
"11504",1.4909,1.7955
"11512",-0.4163,-0.178
"11513",0.2298,-0.0564
"11514",-1.0493,-0.6673
"11515",-0.6286,0.0179
"11516",0.3001,-0.4366
"11517",-0.5951,-0.435
"11518",-0.5946,-0.5051
"11519",-0.7571,-0.546
"11520",2.7722,2.1356
"11522",0.2253,0.0939
"11529",0.0655,0.0609
"11532",-0.1068,-0.0315
"11534",-0.823,-0.444
"11535",0.5896,1.0472
"11536",0.6807,0.3602
"11537",0.0605,-0.2336
"11539",-0.3512,-0.2627
"11540",-1.2486,-0.9013
"11541",-0.0088,0.3382
"11544",-0.3133,-0.1375
"11545",-0.1764,0.0693
"11546",0.4429,0.415
"11548",-0.0826,-0.1148
"115485607",0.0487,-0.1033
"115486865",0.1458,7e-04
"115486960",-0.1675,-0.3293
"115487215",-0.0542,-0.0506
"115487729",-0.6231,-0.6897
"115488055",-0.0823,-0.0403
"115488057",-0.1804,-0.0327
"115488471",-0.1245,-0.1674
"115488617",-0.0189,-0.4128
"115489445",-0.0173,0.0285
"115489902",0.0682,0.0046
"115489912",0.183,-0.2273
"115489913",0.0607,0.1131
"11549",0.0941,-0.2988
"115490127",0.2621,-0.0718
"115490216",-0.0436,-0.1429
"115490342",-0.2953,-0.1486
"11550",-0.4475,-0.2638
"11551",-0.2466,-0.2125
"11552",0.203,-0.3003
"11553",-0.7399,0.0815
"11554",0.0089,-0.3331
"11555",0.0744,-0.1449
"11556",-0.0655,-0.2083
"11564",0.1522,0.266
"11565",0.0121,0.0188
"11566",-0.6243,-0.3709
"11567",0.797,0.3239
"11568",0.0731,-0.2643
"11569",0.0069,-0.0787
"11571",0.0459,-0.1689
"11572",0.2134,0.2459
"11576",0.085,-0.0406
"11593",-0.0132,0.1129
"11595",0.522,-0.3106
"11596",-0.0146,0.0864
"11600",0.0338,0.4972
"11601",0.6221,0.6597
"11602",0.0243,-0.0275
"11603",-0.3923,-0.0795
"11604",-0.0239,0.3217
"11605",1.3908,0.8031
"11606",-0.4012,-0.6718
"11607",-0.1532,-0.2562
"11608",0.0034,-0.2939
"11609",0.028,0.016
"11610",0.7833,0.4961
"11611",-0.0466,-0.0295
"11614",0.0403,-0.0592
"11622",0.0297,0.212
"11624",0.2469,-0.0763
"11625",0.1319,0.6093
"11628",0.1185,0.1833
"11629",0.7844,1.0242
"11630",1.6418,1.8014
"11632",-0.4193,-0.2392
"11634",0.0675,-0.0163
"11636",-0.4055,-0.3131
"11637",0.5933,0.6057
"11639",-0.6381,-0.7457
"11640",-0.7762,-0.272
"11642",0.1934,0.1042
"11643",0.0594,0.1849
"11647",-0.2835,-0.2877
"11648",0.2595,0.2619
"11650",0.0172,-0.1976
"11651",-0.3481,-0.2423
"11652",-0.1266,0.04115
"11655",0.1721,0.2453
"11656",-1.3358,-0.635
"11657",0.3593,0.1545
"11658",-0.7003,-0.6256
"11666",0.1765,0.1455
"11668",-0.1658,0.3122
"11669",-0.5728,-0.6137
"11670",-0.0669,0.0615
"116701",0.175,0.0762
"11671",-0.0618,0.069
"116732",0.3047,0.0909
"116733",-0.3154,-0.0363
"11674",-0.1628,-0.0083
"116746",0.19,-0.1217
"116748",0.1873,0.3878
"11676",-0.5959,-0.1861
"116810",-0.0315,-0.0504
"11682",0.0704,-0.0387
"116837",-0.9041,-0.4578
"116838",-0.8042,-0.3734
"11684",0.0699,-0.0174
"116847",-0.2737,-0.5617
"116848",0.1139,0.1734
"116849",-0.2157,-0.0304
"11685",0.0978,0.2637
"116852",0.0683,-0.0053
"11686",-0.0893,0.0958
"11687",0.1558,-0.086
"116870",0.0089,0.1555
"116871",-0.20695,-0.3239
"116872",0.1238,-0.1809
"116873",-0.2823,-0.1319
"11688",-0.3984,-0.4277
"11689",-0.1408,-0.3179
"116891",0.5377,0.6181
"11690",1.558,0.7843
"116903",-0.0508,-0.0936
"116904",0.4651,-0.0054
"116913",0.071,0.0292
"116914",0.1793,-0.0102
"11692",0.2352,0.1689
"116939",-0.2003,-0.2142
"11694",0.1923,0.0063
"116940",0.267,0.1482
"11695",0.1749,0.1929
"116972",-0.3273,-0.3509
"11698",-0.2017,-0.1166
"11699",0.2723,0.2409
"117004",0.1451,0.0608
"117005",0.1004,0.0559
"11704",0.0694,-0.0274
"11705",0.1168,-0.0306
"117066",0.1448,0.1313
"117109",0.085,0.1453
"117146",-0.1425,-0.1263
"117147",0.0113,-0.1244
"117148",-0.966,-0.5947
"117149",0.7397,0.4071
"117150",-0.6543,-0.524
"117158",-0.0635,0.0672
"117160",-0.6012,-0.7777
"117167",0.6554,2.0333
"11717",1.6472,1.2915
"117171",0.4545,0.5035
"117172",0.0781,0.0275
"117197",0.311,0.3978
"117198",0.2091,-0.0375
"11720",-0.0089,-0.0276
"11722",0.1425,0.2665
"117229",0.6009,0.0955
"11731",0.1364,0.0753
"11732",-0.7493,-0.4145
"11733",-0.5391,-0.283
"11735",-0.7335,-0.7057
"11736",1.067,0.8639
"11737",-0.8532,-0.5328
"11739",-0.5861,-0.1621
"11740",-0.195566666666667,-0.0370666666666667
"11744",0.1384,-0.1246
"11745",1.9291,1.2548
"11746",1.3369,1.055
"11747",-0.2182,-0.1072
"11749",-0.2133,0.1409
"11750",0.1968,0.5451
"11752",0.1084,0.2581
"11754",0.4265,-0.0024
"11757",-0.4721,-0.2213
"11758",0.4592,0.3881
"117586",0.246,-0.0478
"117589",-0.1424,0.23535
"117590",0.1935,-0.0455
"117591",0.5948,0.3514
"117592",-0.4328,0.0498
"117599",0.4661,0.2472
"117600",0.1606,0.0364
"117606",-0.6145,-0.2441
"11761",0.2875,0.2748
"11764",-0.2022,0.031
"11765",0.2409,0.1133
"11766",0.1191,0.312
"11767",-0.1931,0.2646
"11768",0.1132,0.0236
"11769",-0.2723,-0.3009
"11770",0.3337,0.2597
"11771",-0.2866,-0.204
"11772",-0.1196,-0.1519
"11773",-0.217,-0.1761
"11774",-0.0191,0.0062
"11775",-0.0569,-0.0349
"11776",0.3094,0.3209
"11777",-0.000899999999999999,-0.0678
"11778",-0.3603,-0.1869
"11781",0.0546,0.2433
"11782",-0.6992,-0.3226
"11783",0.2706,0.3082
"11784",-0.5849,-0.5287
"11785",-0.5877,-0.2705
"11787",0.0601,0.0024
"11789",-0.6808,-0.6405
"11790",-0.1594,-0.0475
"11792",0.0764,0.225
"11793",0.0544,0.1058
"11796",2.0623,1.7855
"117962243",0.128,0.0949
"11797",0.3309,0.657
"11798",-0.6912,-0.3601
"117981786",-0.3268,-0.3538
"11799",0.2849,0.0685
"11800",0.099,0.0467
"11801",0.3168,0.2719
"11803",-0.5745,-0.5334
"11804",-0.5987,-0.4023
"11806",-0.1948,-0.1722
"11807",0.0389,-0.0152
"11808",-0.0024,-0.1943
"11810",2.9319,2.7991
"11811",-0.1514,0.3648
"11812",-0.0433,0.035
"11814",-0.087,0.043
"11815",1.3162,1.6052
"11816",-0.3785,-0.2411
"11818",0.2777,0.1547
"11819",-0.2644,-0.3724
"11820",-0.372,-0.0971
"11821",0.4665,0.3033
"11826",-0.0171,-0.198
"11827",0.0864,0.1189
"11828",0.1185,-0.1009
