"","GSE53784_WNV_vs_Control","GSE53784_JEV_vs_Control"
"105522",4.1254,-0.5541
"105559",1.41,2.0382
"105590",0.0132,-0.8687
"105594",-0.4054,2.37536666666667
"105638",3.4913,-1.8025
"105651",0.2394,-1.2578
"105653",-14.5509,-5.0003
"105663",-2.9802,-0.199
"105670",-1.1213,-2.4926
"105675",-1.2834,-0.8609
"105689",-7.3804,-2.8438
"105722",6.3225,4.2248
"105727",-6.35095,-3.9979
"105732",4.9592,1.8578
"105734",-0.0721,0.1261
"105782",2.2742,1.8798
"105785",4.0642,1.6199
"105787",0.1944,-2.7411
"105827",-2.7198,0.4475
"105833",-3.0493,-3.2184
"105835",-4.671,-0.3609
"105837",7.8666,9.3931
"105841",5.1521,3.5376
"105844",-0.4874,-1.8999
"105847",5.2586,3.2904
"105853",-4.7163,-7.571
"105855",10.7818,7.4593
"105859",-8.3354,-6.7636
"105866",-0.6141,-0.7711
"105887",1.3605,-0.9894
"105892",7.7031,4.8943
"105988",2.4122,0.4464
"106014",-4.0407,-4.6355
"106021",3.6319,1.6701
"106025",3.3943,4.3895
"106039",1.342,1.4047
"106042",0.7647,3.7167
"106052",9.4783,6.1903
"106064",0.7227,-0.4391
"106068",-4.3816,-0.3551
"106073",-0.1725,-1.0292
"106143",4.7688,2.6458
"106200",-1.8745,-2.458
"106205",19.9476,20.228
"106248",0.4326,1.2201
"106264",-12.4518,-8.9822
"106298",3.0291,3.7586
"106326",9.7824,6.7118
"106338",3.8053,3.793
"106344",-0.4139,0.0085
"106347",2.8593,0.2639
"106369",-8.1947,-7.2895
"106389",10.7247,-0.37
"106393",-6.1226,-4.0723
"106407",-0.642,0.4171
"106489",11.2389666666667,7.4124
"106504",-3.5346,-3.0122
"106512",2.3905,-0.069
"106522",0.6717,0.3543
"106529",-7.6352,-4.3955
"106557",-1.9601,-3.0128
"106564",0.8728,-1.4571
"106565",-1.9501,-2.4205
"106572",4.5615,-0.1756
"106581",-1.8659,-1.5104
"106582",0.209,-3.8939
"106583",4.6465,5.4281
"106585",-0.5413,-1.4358
"106618",0.9142,-0.4149
"106628",2.3152,1.5409
"106633",-5.9362,-3.4477
"106639",-1.6566,-1.9908
"106648",-6.3636,-6.7093
"106672",-3.4735,-2.4414
"106707",-6.3134,-6.9297
"106722",0.7716,-2.9322
"106757",2.374,-0.8897
"106759",3.1207,1.5207
"106763",1.3515,0.8222
"106766",-2.7485,0.3015
"106794",-4.326,1.4297
"106795",-2.4345,1.1625
"106821",-2.0307,-0.7569
"106840",2.0802,6.5346
"106861",-11.2831,-9.3978
"106869",3.033,4.3004
"106877",-0.8778,-1.7372
"106878",15.3236,14.1135
"106894",-0.6204,0.9825
"106931",-7.4783,-3.1786
"106947",-2.9408,0.0996
"106952",8.9692,3.7874
"106957",-2.2375,-2.1434
"107022",-1.3695,-0.8365
"107029",-7.9858,-4.1836
"107035",5.1798,3.6531
"107045",11.8475,11.6883
"107047",-3.3268,0.8163
"107065",-6.9534,-3.2988
"107071",14.4002,8.5532
"107094",6.5076,6.3779
"107141",0.0573,2.0102
"107146",6.9503,3.5358
"107173",-5.6039,-2.919
"107182",10.7777,6.2287
"107197",-4.9334,0.55
"107221",1.5784,0.1714
"107227",-1.4111,-2.5168
"107239",-4.702,-4.9171
"107242",1.1269,3.9966
"107250",-4.247,-0.1577
"107260",-7.3403,-6.3111
"107271",19.8557,18.8468
"107272",1.5033,-2.0323
"107305",2.4612,2.8467
"107321",16.6271,10.8204
"107328",-6.3368,-3.3121
"107338",-1.6558,-1.0412
"107350",36.335,38.5475
"107351",1.0561,0.3701
"107358",-1.9087,-3.9594
"107368",-0.1748,-3.1368
"107371",-3.8196,-2.2223
"107372",-3.3178,-0.2898
"107373",4.9334,4.4312
"107375",5.9395,-0.6781
"107376",-0.4925,1.1543
"107392",11.6733,8.808
"107435",6.005,3.2022
"107448",-2.2176,-1.4598
"107449",-8.0826,-5.9092
"107476",-2.7692,-1.54605
"107477",4.0741,-0.4149
"107503",10.6609,12.1742
"107508",21.731,15.586
"107513",-1.9405,1.1596
"107515",-7.0379,-6.3586
"107526",11.6311,15.1465
"107527",4.6811,-2.2682
"107528",-7.8312,-4.0414
"107566",-3.9177,-4.7147
"107568",-9.4385,-8.7191
"107569",4.4382,7.5156
"107581",2.8998,2.1072
"107585",-0.123,1.657
"107586",0.5946,0.1061
"107587",2.4538,-0.7597
"107589",1.6793,0.6963
"107605",0.0627,1.4561
"107607",20.275,17.5529
"107650",-1.852,0.0444
"107652",2.3099,2.7969
"107656",-3.6284,-3.2247
"107684",-9.0921,-7.389
"107686",-0.70562,-2.47446
"107701",5.16515,4.1615
"107702",16.8836,10.7982
"107723",-21.451,-11.8592
"107732",1.5568,0.0883
"107733",-3.20015,-2.58015
"107734",6.1913,1.8073
"107746",-1.4817,-0.3265
"107747",12.0504,15.4835
"107751",-0.9517,-3.8203
"107753",-1.2823,0.4256
"107765",4.5779,-1.1698
"107766",3.7699,0.4834
"107767",-13.35,-11.1282
"107769",2.2036,1.542
"107770",-1.8243,-1.888
"107771",-9.1922,-2.3594
"107815",-0.5039,1.7596
"107817",7.3999,5.8417
"107823",3.9943,2.4341
"107829",0.071,1.5895
"107831",2.7683,-3.5439
"107868",-0.7411,0.6723
"107869",12.5629,6.8758
"107889",-1.0133,0.652
"107895",-12.2572,-8.1657
"107932",-4.1429,-4.6094
"107934",-0.6502,2.5224
"107939",-1.9792,-3.1666
"107951",5.3959,4.8059
"107970",1.8708,0.5889
"107971",1.8481,1.4193
"107975",-8.9035,-3.609
"107976",4.3843,2.971
"107986",-3.1932,0.1148
"107993",-3.4739,-5.2972
"107995",1.1901,-0.6008
"107999",8.9912,5.2462
"108000",1.784,0.3243
"108011",-0.5287,1.8809
"108012",-0.7232,-3.3009
"108013",-9.8773,-9.3242
"108014",6.4386,1.5116
"108015",-0.9233,-1.7721
"108017",-1.2158,-2.2491
"108030",-6.7944,-2.0611
"108037",23.8115,16.0819
"108043",-4.6763,-1.6397
"108052",3.125,0.2636
"108058",-0.492,-2.594
"108062",-2.6484,-1.407
"108067",2.8191,3.7321
"108068",-12.3427,-8.5574
"108069",-16.0581,-12.6504
"108071",-16.2784,-8.4938
"108072",-0.4224,1.5418
"108073",-2.6266,-0.8986
"108075",-8.9869,-8.989
"108077",0.1944,-2.5447
"108078",0.9757,0.9124
"108079",-11.2314,-4.6127
"108083",-10.2426,-7.4096
"108086",-3.7628,-3.0131
"108089",-4.4273,-4.2833
"108096",0.4407,1.7716
"108097",1.0334,-1.4829
"108098",-0.1579,2.9934
"108099",-5.165,-2.4913
"108100",9.7221,4.3388
"108101",14.9879,12.9251
"108105",4.7387,6.656
"108112",-1.3048,-1.4439
"108114",1.2666,-0.2969
"108115",5.8838,6.2941
"108116",-0.0982,0.8034
"108121",8.7513,6.4766
"108123",-9.93,-4.4585
"108124",-2.7048,-0.2551
"108138",-1.0007,-0.6487
"108143",1.887,-0.73005
"108147",3.7477,7.0245
"108148",-1.3115,-4.2877
"108150",-0.573,0.5017
"108151",-4.1783,-4.0327
"108153",1.294,0.4696
"108154",4.5291,7.4986
"108155",-9.8703,-7.7479
"108156",-2.7575,-3.9783
"108159",1.8609,2.3141
"108160",1.7166,0.4299
"108161",0.0073,4.3337
"108167416",0.5883,2.8289
"108167445",6.3521,4.5859
"108167501",-1.0473,1.1291
"108167597",-1.185,-1.4918
"108167690",6.3496,4.8567
"108167848",-0.33095,-1.93395
"108168035",1.7684,3.5826
"108168069",1.1992,-0.4152
"108168393",-5.9101,-4.7449
"108168395",1.7071,2.9676
"108168506",0.2482,0.5637
"108169050",-1.4614,-1.2739
"108169097",0.45075,1.38745
"108176",3.5083,1.8794
"108645",-8.058,-4.1681
"108652",-2.4562,1.5793
"108653",-1.5943,-4.7411
"108654",-9.1505,-7.2325
"108655",-3.9693,-2.4092
"108657",0.4343,0.9402
"108660",-1.5235,0.4813
"108664",1.5782,-0.8908
"108670",13.7022,10.2222
"108671",-0.1875,-1.557
"108672",-5.1512,-1.9106
"108673",15.3096,13.5381
"108679",0.6372,2.0516
"108682",5.063,3.2082
"108686",-1.6084,-2.1951
"108687",3.1548,0.9835
"108689",-3.9753,-3.4809
"108699",-15.5061,-8.9236
"108705",8.813,4.6893
"108707",9.8168,4.7694
"108723",1.3801,-0.683
"108735",-3.1691,-3.2962
"108737",-2.177,-2.9437
"108755",-1.4376,0.9929
"108760",-2.1593,-0.5007
"108767",-2.9509,-0.3717
"108797",1.6468,-0.6131
"108800",-0.7214,-3.0995
"108802",-3.082,-6.6451
"108803",2.4135,-2.0465
"108809",0.7827,-3.6343
"108811",3.2024,0.017
"108812",1.3267,-1.6638
"108829",6.6766,0.67585
"108832",-3.3586,-2.2716
"108837",0.9107,1.5706
"108841",-0.171,0.0278
"108853",3.0785,2.4307
"108857",0.2231,-1.0464
"108888",5.4522,4.7674
"108897",-6.0283,-8.2846
"108899",-2.7227,-3.8716
"108900",2.7868,5.8313
"108902",-14.5878,-5.2099
"108903",-1.4573,1.7458
"108907",4.9876,1.3237
"108911",5.3102,3.8059
"108912",2.2164,1.1258
"108927",-0.9475,0.4248
"108937",1.6257,-1.4988
"108943",2.292,0.1833
"108946",6.5707,3.2018
"108950",0.6008,-0.7598
"108954",14.1274,9.4706
"108956",-0.4048,-2.1378
"108958",-3.2403,-2.7072
"108960",6.6514,7.99
"108961",4.1761,1.0844
"108989",1.5309,-0.9333
"108995",1.7199,0.8689
"109006",10.9137,4.8852
"109019",5.2162,1.9719
"109032",12.2524,10.0403
"109042",6.5232,5.2344
"109050",-2.0597,-0.6447
"109052",4.6513,0.9439
"109054",2.7437,1.9431
"109065",-3.6418,-2.364
"109075",5.0829,6.2753
"109077",1.5873,0.8944
"109079",-3.0736,1.788
"109082",14.7544,16.5746
"109093",2.9388,2.1643
"109095",0.0944,-1.2812
"109108",-11.4315,-9.4974
"109113",6.9866,4.559
"109115",0.2204,4.149
"109129",2.6727,2.9737
"109135",-0.0524,0.9668
"109136",-0.9661,2.2317
"109145",-3.8032,-3.6764
"109151",-2.9598,-2.6028
"109154",-2.3126,-3.1363
"109161",-8.47195,-4.82895
"109163",4.5355,2.9077
"109168",-3.9711,-2.2228
"109181",-0.3961,-2.3858
"109202",-3.2963,-3.7144
"109205",-13.0616,-7.1336
"109212",2.086,-0.8323
"109218",1.0224,1.3027
"109222",-5.7344,-10.2146
"109225",7.6597,3.5516
"109226",0.2587,1.4972
"109229",2.3734,0.6507
"109232",-8.4106,-6.005
"109241",-9.3742,-1.1173
"109242",4.8831,0.0338
"109245",0.2827,-2.0416
"109246",-2.8079,-1.8602
"109254",0.6314,5.6905
"109263",5.4076,3.1574
"109264",-2.6058,-2.9111
"109267",1.0984,0.6095
"109270",3.6244,1.5824
"109272",-4.5975,-2.4365
"109275",4.3808,4.2294
"109280",-0.7258,-3.8252
"109284",-8.7536,-3.413
"109294",-14.3725,-14.4545
"109305",2.3439,1.2804
"109314",-0.5467,-1.622
"109323",0.6115,-2.7002
"109331",3.1648,3.9769
"109332",-0.4307,0.804
"109333",6.4446,5.138
"109342",3.368,-0.7489
"109346",2.1977,3.9987
"109349",-15.2889,-7.52
"109359",7.6901,5.1854
"109361",0.33675,-1.0506
"109552",-3.4122,-2.9933
"109575",1.5097,0.4225
"109593",-16.1467,-7.8882
"109594",-1.4685,-0.4128
"109620",-1.0616,0.9362
"109624",1.5706,-1.8455
"109637",7.4657,2.6258
"109648",1.0308,-3.659
"109652",-9.2024,-1.2602
"109658",2.3381,3.5803
"109660",6.4453,5.9507
"109663",2.2704,0.5131
"109672",-5.2506,-4.3904
"109674",-10.0823,-7.2355
"109676",-14.6618,-8.5981
"109685",0.3116,1.579
"109689",-5.8113,-8.3241
"109697",0.9934,-0.74
"109700",0.3337,1.4545
"109711",9.2504,5.1472
"109731",-1.6345,-0.4916
"109754",3.3311,-0.2955
"109778",-5.0144,-2.0872
"109785",2.9298,0.3651
"109791",2.6767,-0.999
"109801",-4.0529,-2.56005
"109815",7.0662,4.6995
"109820",-0.0985,-0.3145
"109821",-0.1341,1.3534
"109828",-1.8769,-0.835
"109857",-2.3138,1.4956
"109880",1.096,-0.6404
"109889",-5.6326,-2.5653
"109900",0.7942,-0.2008
"109901",1.8533,2.6173
"109904",-3.9162,-3.5848
"109905",-0.51435,-2.22465
"109929",-2.3777,2.1893
"109934",-4.5611,-4.9923
"109978",0.3587,-2.9125
"109979",4.0414,6.8586
"110006",4.1293,0.5171
"110012",-0.474,1.8228
"110033",1.9747,1.923
"110052",7.888,5.3774
"110058",-13.4052,-7.6647
"110074",-9.6884,-5.6249
"110075",-4.9,-4.8717
"110078",-9.3488,-8.6743
"110082",-0.0978,-5.2109
"110083",1.697,0.692733333333333
"110084",-0.1279,0.6802
"110094",-2.8729,0.5662
"110095",14.2746,5.3418
"110109",8.0122,7.6477
"110115",1.0837,0.5847
"110119",2.2172,4.6848
"110135",1.3323,-2.033
"110147",-3.3785,-3.4908
"110157",7.4694,9.4952
"110168",4.7739,4.8246
"110172",11.1941,10.1875
"110173",-3.5138,-4.3985
"110175",-1.3194,-0.1138
"110187",3.38,-3.6857
"110196",-6.03865,-3.55555
"110197",-3.0141,0.619
"110198",-8.1706,-3.4564
"110208",9.3242,6.4593
"110213",8.5546,7.9954
"110253",3.1906,0.9711
"110265",5.6031,2.1824
"110279",-1.4208,-2.30065
"110304",-5.8792,-3.327
"110308",1.4588,-0.6191
"110310",2.167,2.6415
"110312",-3.8312,-4.6001
"110323",-3.1336,-5.0152
"110326",-2.963,1.5469
"110332",-0.0386,2.2764
"110350",-4.7527,-3.1995
"110351",-8.5613,-1.8588
"110355",-10.3642,-4.414
"110379",8.0784,7.1952
"110380",-1.0484,-3.3712
"110382",7.4754,8.4177
"110385",1.1846,-0.083
"110391",-11.7236,-11.8696
"110446",-9.7058,-4.0384
"110454",15.4741,17.726
"110460",-3.7008,-4.0002
"110521",3.311,-1.6785
"110524",-6.8831,-6.3745
"110532",-7.9465,-7.2764
"110542",6.5758,1.8073
"110593",-0.8611,0.3276
"110595",2.6333,-1.0083
"110596",-3.8127,-4.1002
"110606",-7.8284,-3.3845
"110611",4.8497,4.6724
"110612",0.3212,-0.1093
"110616",-4.666,-2.1891
"110637",-0.2469,-2.2273
"110639",-20.6215,-14.4805
"110648",1.8303,-2.4303
"110651",6.6691,1.315
"110695",-6.0953,-7.1943
"110696",-2.2041,-1.6711
"110749",8.2636,5.2991
"110750",-1.1469,0.2264
"110751",2.5878,-1.3604
"110784",-9.7352,-5.9924
"110789",0.7859,1.5908
"110794",2.1167,-3.9818
"110796",-3.8444,-4.9277
"110805",1.4246,-1.1805
"110809",4.2743,1.9435
"110816",-4.2913,-2.8837
"110821",-7.7474,-2.2424
"110826",-1.6617,-4.6514
"110829",10.2615,4.0594
"110834",-4.5677,-3.8346
"110835",-5.482,-1.5629
"110842",-2.4045,0.4121
"110854",-12.2361,-6.3535
"110855",1.1123,-0.9401
"110862",-9.492,-2.6887
"110876",-14.8669833333333,-8.24161666666667
"110877",2.1783,1.3433
"110880",3.5207,0.0345
"110886",-8.0209,-6.7145
"110891",-15.9827,-12.6372
"110893",-6.1414,-3.3403
"110895",6.3955,0.5812
"110902",-1.1985,0.6503
"110911",-12.9194,-8.7074
"110920",6.8099,3.1733
"110935",0.9094,0.7403
"110948",-2.5451,-3.1018
"110956",12.9188,23.0658
"110957",-1.0441,-1.0033
"110958",1.7983,3.555
"110959",-0.3135,2.0374
"110960",10.013,10.7695
"110962",1.832,-1.4197
"111173",-5.15043333333333,-2.54766666666667
"111174",0.4173,0.4108
"111175",-4.7106,-0.6785
"111368",2.3404,-2.6153
"111970",-9.4492,-6.5974
"111975",0.6552,-1.7221
"112403",12.0654,8.4307
"112405",-13.0319,-7.3841
"112406",6.8074,6.9079
"112407",-8.9983,-4.7742
"112408",-0.4598,-1.8492
"112415",-3.5711,-1.0819
"112417",0.5574,-1.7145
"112418",5.4468,2.5715
"112419",8.0394,10.2318
"112422",4.0074,1.298
"11287",0.749,1.3212
"11298",-1.2092,-0.8078
"11302",-7.4451,-6.6745
"11303",6.8331,6.5093
"11304",-2.3021,-5.0433
"11305",-8.8515,-3.813
"11306",-16.1638,-10.8767
"11307",0.5232,3.9975
"11308",3.9757,4.2684
"11350",-1.3352,-0.9317
"11352",4.0565,4.3613
"11363",-0.4164,-1.52
"11364",-9.3271,-8.053
"11370",1.8444,-1.3812
"113851",-0.6384,0.8118
"113852",0.5873,2.0305
"113854",0.9677,3.2115
"113855",0.6898,0.8665
"113856",-0.2802,1.3717
"113860",0.0518,-2.2572
"113862",1.3539,1.1128
"113863",0.611,1.6175
"113864",1.5194,0.8117
"113868",2.3809,1.5283
"11409",-1.4539,-3.493
"114128",-2.1829,-1.3046
"114141",0.5333,0.4651
"114142",-11.833,-5.6841
"114143",-1.4899,0.7914
"11416",-2.051,1.5241
"11418",-6.735,-5.4234
"11419",-15.5981,-8.6753
"11421",0.1512,-0.5694
"114229",-7.1507,-4.6211
"11423",-3.1611,-3.7013
"114230",4.5978,-1.6049
"114249",-5.0746,-6.1205
"114255",-3.877,-2.2183
"11426",0.0352,-0.7659
"11428",-6.7975,-7.1862
"11429",-7.2456,-5.7893
"11430",-2.3694,-0.8882
"114301",0.5196,1.094
"114304",-0.3429,-0.595
"11431",-4.6276,-2.00432
"11432",-2.4792,1.458
"11433",7.0975,7.4871
"114332",2.274,0.5511
"11434",1.6427,2.2145
"11435",3.1949,-0.6541
"11438",-6.8426,-7.136
"11440",-6.1603,-3.5557
"11441",-8.4193,-3.4436
"11443",3.7547,3.8511
"11444",-11.0056,-7.4282
"11447",7e-04,0.5088
"114479",0.2979,-3.0662
"11448",1.1263,-1.4978
"11449",0.8075,-0.7034
"11450",2.5812,1.3987
"11451",1.503,-1.1517
"114565",13.8931,7.1861
"114566",1.6889,-2.1266
"114570",-1.001,0.193
"114584",15.689,10.5626
"114585",-2.5739,-1.6461
"11459",1.5953,0.6395
"114601",2.0776,-0.8007
"114602",-0.4667,0.4496
"114604",6.4724,-0.4983
"114606",0.2035,1.0509
"11461",6.0166,8.2981
"114615",-8.6707,-0.9442
"11464",1.4072,-1.2437
"114640",0.7865,-1.2495
"114642",1.1609,-0.4713
"114643",6.6266,8.4315
"114644",5.1427,6.8102
"11465",3.16376666666667,1.57886666666667
"114652",1.2227,-0.9944
"114654",-0.1756,-1.5889
"114660",0.1757,-1.0362
"114661",0.3641,-1.3235
"114662",1.3407,-1.55
"114663",0.8203,-2.6812
"114664",-4.4295,-4.8642
"114666",-0.4746,-1.2014
"114671",6.9794,0.3746
"114673",0.1446,-3.8308
"114674",0.3778,-2.5482
"114675",0.1909,1.1651
"114679",-2.8234,-0.7385
"11468",2.333,-0.7888
"11470",1.1036,0.0873
"11471",4.4778,0.874
"114712",3.2177,5.4912
"114713",5.0286,0.7211
"114714",1.5274,2.0637
"114715",8.5422,0.0808
"114716",4.9148,-0.2273
"11472",-5.739,1.0817
"11474",-0.1468,1.6261
"114741",1.7314,1.8915
"11475",0.394,-2.1938
"11477",2.8339,2.2171
"114774",2.8605,1.9296
"11479",-14.3383,-3.0166
"11480",-6.8664,-1.8865
"11481",-1.9402,-1.0561
"11482",8.1359,4.3998
"11484",-12.2194,-11.4069
"11486",8.4685,8.5541
"114863",13.247,4.385
"114868",-0.0657,1.9265
"11487",-5.1615,-6.6113
"114872",2.0282,-5.5896
"114873",-1.038,0.0111
"114874",-7.207,-3.4049
"114875",1.3928,-1.3638
"11488",-13.0224,-4.8797
"114886",-10.7073,-6.7851
"114889",1.5346,-1.3245
"11489",3.9541,-0.7096
"114893",-6.294,2.3282
"114896",3.6956,5.5304
"11490",3.3115,1.5315
"11491",1.6646,1.2463
"11492",-10.6194,-6.6244
"11495",2.5244,-2.13
"11496",-17.1696,-8.9026
"11497",6.9244,1.9049
"11498",-5.2176,0.1197
"11499",5.8196,2.4484
"11500",2.1272,0.7641
"11501",10.1972,8.2186
"11502",7.7497,6.8181
"11504",10.2802,12.3806
"11512",-6.3792,-2.7276
"11513",3.3334,-0.8176
"11514",-18.9052,-12.0236
"11515",-6.983,0.1984
"11516",2.4456,-3.5579
"11517",-7.5552,-5.5226
"11518",-8.8186,-7.4914
"11519",-9.32,-6.7209
"11520",16.7727,12.9211
"11522",2.2515,0.9389
"11529",0.625,0.5808
"11532",-2.0091,-0.5915
"11534",-10.1244,-5.4618
"11535",4.9595,8.808
"11536",8.4009,4.4455
"11537",0.9474,-3.6585
"11539",-4.1453,-3.101
"11540",-20.6751,-14.9229
"11541",-0.0767,2.9563
"11544",-3.2739,-1.437
"11545",-2.2851,0.8976
"11546",6.2576,5.8627
"11548",-1.2179,-1.6926
"115485607",0.5272,-1.1188
"115486865",1.8269,0.0091
"115486960",-1.9567,-3.8478
"115487215",-0.5538,-0.5175
"115487729",-5.4277,-6.0079
"115488055",-0.8488,-0.4153
"115488057",-1.4022,-0.2541
"115488471",-1.4375,-1.9327
"115488617",-0.1959,-4.2768
"115489445",-0.1314,0.216
"115489902",0.9394,0.063
"115489912",2.8102,-3.492
"115489913",0.9587,1.7866
"11549",0.9164,-2.9103
"115490127",2.9282,-0.802
"115490216",-0.4076,-1.3352
"115490342",-4.2538,-2.1403
"11550",-5.8337,-3.4389
"11551",-3.3073,-2.8504
"11552",1.1058,-1.6358
"11553",-7.5071,0.8264
"11554",0.1082,-4.0574
"11555",0.867,-1.6893
"11556",-0.9978,-3.1756
"11564",2.2274,3.8933
"11565",0.2208,0.3422
"11566",-8.763,-5.2056
"11567",8.417,3.4212
"11568",1.1839,-4.2828
"11569",0.0874,-0.9907
"11571",0.514,-1.8901
"11572",4.268,4.9171
"11576",1.1786,-0.5626
"11593",-0.1911,1.6357
"11595",5.1248,-3.0498
"11596",-0.2353,1.3956
"11600",0.2182,3.2086
"11601",5.582,5.9193
"11602",0.2854,-0.3234
"11603",-6.552,-1.328
"11604",-0.2993,4.0312
"11605",12.3261,7.1173
"11606",-3.46,-5.7934
"11607",-2.3678,-3.9585
"11608",0.0375,-3.2623
"11609",0.2754,0.1575
"11610",11.1706,7.0746
"11611",-0.5456,-0.3459
"11614",0.4668,-0.6859
"11622",0.3937,2.8064
"11624",3.4279,-1.0595
"11625",1.7042,7.8693
"11628",1.4977,2.3172
"11629",6.8711,8.9711
"11630",20.5507,22.5482
"11632",-6.3182,-3.6041
"11634",1.0603,-0.2557
"11636",-4.036,-3.1167
"11637",8.9631,9.1501
"11639",-4.05035,-4.75955
"11640",-12.6436,-4.4314
"11642",1.789,0.9645
"11643",0.6936,2.1583
"11647",-2.7313,-2.7717
"11648",2.7522,2.7778
"11650",0.1401,-1.6128
"11651",-6.6921,-4.6584
"11652",-1.48295,0.5315
"11655",2.8217,4.0208
"11656",-9.7678,-4.6431
"11657",3.7429,1.6097
"11658",-7.6553,-6.8389
"11666",2.6296,2.168
"11668",-2.6552,4.9999
"11669",-8.0437,-8.6171
"11670",-1.0869,0.998
"116701",2.3277,1.0139
"11671",-1.0508,1.1716
"116732",3.9558,1.1806
"116733",-5.3718,-0.6174
"11674",-3.1209,-0.1598
"116746",1.7396,-1.1143
"116748",2.0918,4.3295
"11676",-9.7363,-3.0406
"116810",-0.4479,-0.7164
"11682",1.044,-0.5732
"116837",-11.0245,-5.5829
"116838",-9.7189,-4.5133
"11684",0.7632,-0.19
"116847",-3.3849,-6.9465
"116848",1.9596,2.983
"116849",-1.3642,-0.1923
"11685",0.9251,2.4934
"116852",1.0313,-0.0793
"11686",-1.5868,1.7035
"11687",2.9132,-1.6071
"116870",0.1302,2.2682
"116871",-3.39255,-5.0962
"116872",1.6153,-2.3593
"116873",-3.7394,-1.7469
"11688",-3.2492,-3.4879
"11689",-1.5613,-3.5242
"116891",7.1876,8.263
"11690",9.568,4.8163
"116903",-0.5,-0.9204
"116904",5.0766,-0.059
"116913",1.0188,0.4195
"116914",2.4671,-0.1403
"11692",3.3037,2.3719
"116939",-2.7405,-2.9312
"11694",2.0814,0.0679
"116940",3.7588,2.086
"11695",2.1353,2.3553
"116972",-4.832,-5.18
"11698",-2.6558,-1.5357
"11699",3.0273,2.6777
"117004",1.2045,0.5046
"117005",1.2809,0.7134
"11704",1.4152,-0.5581
"11705",1.1975,-0.3134
"117066",2.1171,1.9205
"117109",1.1564,1.9771
"117146",-2.3613,-2.0922
"117147",0.1069,-1.1748
"117148",-10.1144,-6.2273
"117149",9.5281,5.244
"117150",-10.0633,-8.059
"117158",-0.8474,0.8967
"117160",-9.1598,-11.8483
"117167",4.7094,14.6109
"11717",17.8933,14.0298
"117171",6.4459,7.1417
"117172",1.1467,0.404
"117197",4.0006,5.1168
"117198",1.9404,-0.3478
"11720",-0.1188,-0.3671
"11722",1.1284,2.1098
"117229",5.6159,0.8926
"11731",1.5769,0.8706
"11732",-12.9761,-7.1786
"11733",-6.8016,-3.5707
"11735",-9.1532,-8.8067
"11736",18.9063,15.3073
"11737",-9.8896,-6.1756
"11739",-9.7489,-2.6962
"11740",-3.52733333333333,-0.661633333333333
"11744",1.142,-1.0285
"11745",18.9723,12.3407
"11746",9.6344,7.6026
"11747",-3.1695,-1.5571
"11749",-2.4922,1.6466
"11750",3.2009,8.8675
"11752",1.5475,3.6862
"11754",4.696,-0.0266
"11757",-6.4873,-3.0414
"11758",5.9356,5.0172
"117586",1.9057,-0.3706
"117589",-1.5269,2.5029
"117590",2.5143,-0.5914
"117591",5.8418,3.4517
"117592",-6.2555,0.7198
"117599",7.2586,3.8498
"117600",2.3833,0.5409
"117606",-7.0836,-2.8138
"11761",3.8816,3.7105
"11764",-3.2587,0.4988
"11765",3.555,1.6715
"11766",2.2417,5.8738
"11767",-2.9073,3.983
"11768",1.3759,0.2874
"11769",-3.4357,-3.7967
"11770",4.1033,3.1935
"11771",-5.1247,-3.649
"11772",-1.9835,-2.5194
"11773",-4.1221,-3.3457
"11774",-0.2955,0.0965
"11775",-0.9513,-0.583
"11776",5.8012,6.0152
"11777",-0.00180000000000001,-0.966766666666667
"11778",-4.6872,-2.4319
"11781",0.6219,2.7717
"11782",-6.0334,-2.784
"11783",2.9113,3.3155
"11784",-8.5911,-7.7655
"11785",-10.4793,-4.8223
"11787",0.8178,0.0323
"11789",-12.0067,-11.2964
"11790",-2.3014,-0.6866
"11792",1.1276,3.3188
"11793",0.7846,1.5258
"11796",14.1491,12.2504
"117962243",1.3446,0.9968
"11797",3.2449,6.55445
"11798",-8.7441,-4.5551
"117981786",-4.6607,-5.046
"11799",3.6637,0.8803
"11800",0.8249,0.3889
"11801",2.9159,2.5021
"11803",-10.0252,-9.3077
"11804",-10.5361,-7.0793
"11806",-2.0142,-1.7802
"11807",0.4547,-0.1781
"11808",-0.0191,-1.543
"11810",19.7783,18.8829
"11811",-2.1937,5.2856
"11812",-0.3991,0.3228
